MiniLab	20-Oct-15	4:39:59 PM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
22362.497	34.879	134.575	671.120	688.171	485.304	0.699	87.097	85.752	9.337	6.715	21.589	59945.704	42.027
22362.697	34.976	134.608	671.127	688.384	485.250	0.707	87.080	85.826	9.328	6.735	21.595	59940.686	42.438
22362.897	35.008	134.662	671.118	688.357	485.503	0.704	87.214	85.958	9.385	6.697	21.588	59938.986	42.476
22363.097	35.006	134.706	670.690	688.506	486.024	0.709	87.081	85.776	9.343	6.750	21.601	59927.389	42.180
22363.297	34.986	134.720	670.538	688.682	485.282	0.705	87.057	85.809	9.322	6.729	21.603	59928.823	42.465
22363.497	35.088	134.715	671.262	688.856	485.342	0.719	86.944	85.692	9.350	6.716	21.587	59926.650	42.350
22363.697	35.073	134.620	671.298	688.935	485.995	0.711	86.935	85.651	9.309	6.701	21.593	59898.225	42.356
22363.897	35.099	134.680	671.718	689.185	485.434	0.712	86.917	85.667	9.283	6.733	21.589	59898.609	41.977
22364.097	35.040	134.689	671.673	689.245	485.794	0.734	86.993	85.770	9.239	6.730	21.583	59900.893	42.816
22364.297	35.105	134.761	672.161	689.416	485.775	0.720	87.087	85.784	9.348	6.736	21.595	59903.509	42.553
22364.497	35.110	134.747	671.982	689.470	485.922	0.718	87.210	85.956	9.396	6.719	21.587	59902.334	42.021
22364.700	35.180	134.819	672.350	689.599	485.298	0.724	87.265	85.932	9.437	6.777	21.583	59910.338	42.394
22364.900	35.141	134.774	672.844	689.799	485.887	0.705	87.157	85.987	9.408	6.810	21.576	59912.046	42.388
22365.100	35.216	134.808	671.647	689.893	485.407	0.720	87.087	85.810	9.335	6.697	21.575	59913.901	42.388
22365.300	35.320	134.817	672.286	690.134	486.295	0.710	87.138	85.900	9.339	6.793	21.580	59923.613	42.284
22365.500	35.415	134.933	672.604	690.164	485.885	0.701	87.113	85.900	9.286	6.737	21.573	59922.622	42.520
22365.700	35.258	134.799	672.142	690.100	486.008	0.717	87.045	85.851	9.242	6.717	21.573	59955.919	42.646
22365.900	35.334	134.894	672.129	690.223	485.020	0.707	87.199	85.928	9.385	6.738	21.571	59957.338	42.482
22366.100	35.311	134.875	672.363	690.043	485.627	0.710	86.977	85.678	9.302	6.761	21.582	59954.803	42.833
22366.300	35.308	134.928	672.896	690.164	485.847	0.706	87.016	85.814	9.315	6.779	21.579	59956.458	42.224
22366.500	35.383	134.912	672.339	690.161	485.327	0.702	87.165	85.872	9.297	6.740	21.586	59955.305	42.043
22366.700	35.383	134.825	673.144	690.091	485.320	0.718	87.204	85.936	9.331	6.762	21.588	59958.978	42.712
22366.900	35.388	134.831	672.946	690.307	485.279	0.711	87.139	85.841	9.330	6.739	21.588	59963.029	42.059
22367.100	35.436	134.931	672.592	690.276	485.760	0.705	87.161	85.928	9.296	6.699	21.595	59963.435	42.180
22367.300	35.419	134.949	672.658	690.175	485.807	0.696	87.181	85.951	9.326	6.741	21.593	59965.327	42.306
22367.500	35.411	134.914	672.611	689.974	485.835	0.704	87.148	85.855	9.340	6.738	21.594	59963.546	42.257
22367.700	35.502	135.100	673.048	689.866	485.716	0.700	87.123	85.866	9.303	6.717	21.588	59967.190	42.482
22367.900	35.433	135.029	672.809	689.666	485.833	0.699	87.149	85.891	9.374	6.746	21.597	59965.882	43.046
22368.100	35.434	135.071	673.326	689.685	486.034	0.693	87.061	85.817	9.351	6.748	21.588	59966.709	42.525
22368.300	35.359	134.949	673.142	689.783	485.935	0.688	86.944	85.630	9.340	6.765	21.582	59966.857	42.399
22368.500	35.415	135.107	673.146	689.836	485.874	0.732	86.992	85.761	9.354	6.745	21.578	59967.219	42.608
22368.700	35.511	135.048	672.634	689.876	485.606	0.710	87.059	85.756	9.319	6.699	21.571	59965.874	42.690
22368.900	35.560	135.065	673.193	689.910	485.717	0.702	86.813	85.577	9.355	6.762	21.574	59966.828	42.284
22369.100	35.551	135.237	672.843	689.802	485.724	0.698	86.977	85.685	9.351	6.781	21.569	59965.350	42.339
22369.300	35.621	135.220	672.828	689.998	485.438	0.706	86.970	85.715	9.347	6.779	21.574	59965.113	42.114
22369.500	35.640	135.103	672.812	690.034	485.992	0.706	87.036	85.755	9.428	6.731	21.565	59960.664	42.449
22369.700	35.724	135.255	673.195	690.147	485.815	0.705	86.904	85.736	9.348	6.720	21.588	59959.112	42.635
22369.900	35.625	135.215	673.461	690.349	485.541	0.707	86.846	85.619	9.304	6.747	21.581	59958.742	41.725
22370.100	35.733	135.314	673.189	690.348	485.795	0.711	86.777	85.511	9.324	6.748	21.581	59956.015	42.081
22370.300	35.704	135.356	672.694	690.359	486.235	0.721	86.712	85.535	9.338	6.759	21.586	59954.448	42.218
22370.500	35.703	135.245	672.967	690.553	485.972	0.687	86.766	85.456	9.303	6.698	21.589	59951.137	42.153
22370.700	35.699	135.367	672.357	690.706	485.754	0.694	86.642	85.369	9.328	6.694	21.593	59951.624	41.972
22370.900	35.754	135.296	673.018	690.740	485.935	0.721	86.629	85.291	9.336	6.742	21.591	59944.233	42.443
22371.100	35.747	135.328	672.665	690.895	486.191	0.703	86.591	85.333	9.340	6.705	21.587	59943.302	41.544
22371.300	35.800	135.387	673.556	690.978	486.240	0.703	86.494	85.220	9.215	6.719	21.588	59945.660	42.630
22371.500	35.912	135.454	673.446	691.188	486.345	0.715	86.410	85.225	9.290	6.729	21.589	59937.655	42.153
22371.700	35.992	135.456	673.835	691.395	485.907	0.727	86.362	85.095	9.302	6.672	21.587	59936.621	42.092
22371.900	36.024	135.407	674.530	691.632	486.392	0.711	86.308	85.015	9.249	6.735	21.581	59925.919	42.191
22372.100	36.023	135.538	673.905	691.995	486.025	0.685	86.311	85.074	9.338	6.662	21.576	59914.980	41.796
22372.300	36.247	135.586	674.158	692.351	486.420	0.685	86.364	85.084	9.199	6.723	21.584	59913.287	41.944
22372.501	36.271	135.494	674.358	692.783	486.322	0.685	86.241	84.986	9.186	6.721	21.573	59917.485	41.692
22372.701	36.206	135.439	675.182	693.047	486.178	0.708	86.382	85.078	9.288	6.705	21.570	59916.029	41.763
22372.901	36.318	135.487	675.904	693.368	486.300	0.694	86.362	85.096	9.220	6.725	21.567	59914.403	41.928
22373.101	36.436	135.515	675.565	693.798	486.675	0.678	86.266	84.995	9.238	6.694	21.572	59918.919	41.922
22373.301	36.516	135.592	676.171	694.079	486.506	0.692	86.488	85.256	9.274	6.715	21.572	59918.978	42.717
22373.501	36.598	135.546	675.820	694.290	486.425	0.692	86.607	85.317	9.265	6.720	21.573	59927.848	42.010
22373.701	36.677	135.614	676.813	694.408	486.676	0.690	86.714	85.446	9.341	6.692	21.570	59926.392	42.482
22373.901	36.747	135.654	676.603	694.749	486.481	0.695	86.617	85.272	9.320	6.662	21.579	59931.750	42.016
22374.101	36.855	135.658	676.601	694.850	486.672	0.718	86.608	85.384	9.339	6.714	21.588	59995.032	42.103
22374.301	36.912	135.660	676.193	694.845	486.880	0.695	86.707	85.440	9.218	6.787	21.589	59998.254	41.659
22374.501	36.943	135.672	677.236	694.909	486.794	0.701	86.755	85.534	9.259	6.725	21.586	59998.291	41.769
22374.701	37.085	135.723	676.512	694.883	487.208	0.693	86.771	85.525	9.274	6.682	21.589	60001.092	42.641
22374.901	37.148	135.777	676.690	694.991	486.486	0.699	86.770	85.557	9.269	6.750	21.596	60003.679	42.032
22375.101	37.218	135.805	676.796	694.935	486.927	0.698	87.006	85.736	9.295	6.744	21.593	60013.324	42.657
22375.301	37.224	135.759	676.624	694.885	486.650	0.703	87.033	85.799	9.342	6.686	21.593	60013.960	42.663
22375.501	37.225	135.922	677.324	694.833	486.941	0.687	87.094	85.903	9.341	6.801	21.587	60015.860	42.229
22375.701	37.301	135.888	677.242	694.723	486.694	0.692	87.198	85.918	9.307	6.787	21.586	60054.551	42.515
22375.901	37.343	135.906	676.933	694.713	487.077	0.702	87.190	85.901	9.282	6.814	21.591	60059.910	42.246
22376.101	37.302	135.964	677.183	694.634	487.103	0.690	87.163	85.845	9.366	6.753	21.584	60060.279	42.240
22376.301	37.318	135.978	676.482	694.555	486.690	0.708	87.119	85.809	9.335	6.805	21.578	60063.251	41.610
22376.501	37.343	135.961	676.597	694.354	487.067	0.683	87.110	85.765	9.292	6.770	21.575	60058.964	42.504
22376.701	37.316	136.027	677.056	694.292	487.479	0.687	87.067	85.784	9.314	6.748	21.573	60056.266	42.257
22376.901	37.308	135.987	676.603	694.238	486.934	0.680	87.141	85.816	9.298	6.752	21.576	60060.198	42.059
22377.101	37.337	136.052	676.614	694.083	487.419	0.695	87.008	85.786	9.276	6.715	21.577	60056.133	42.580
22377.301	37.300	135.957	676.632	694.043	486.772	0.695	87.057	85.736	9.335	6.751	21.575	60053.620	42.240
22377.501	37.380	136.027	676.691	694.040	486.793	0.707	87.165	85.917	9.361	6.779	21.571	60054.470	42.383
22377.701	37.376	136.096	676.334	694.048	487.022	0.703	87.195	85.917	9.411	6.763	21.582	60051.041	42.005
22377.901	37.377	135.987	676.162	693.939	487.422	0.711	87.044	85.814	9.345	6.757	21.581	60047.330	42.432
22378.101	37.283	136.060	676.800	693.868	486.593	0.702	87.199	85.931	9.346	6.771	21.579	60048.823	42.175
22378.301	37.289	136.068	676.734	693.733	487.389	0.688	87.149	85.887	9.324	6.774	21.579	60042.009	42.169
22378.501	37.232	136.097	675.976	693.538	487.843	0.700	87.025	85.726	9.335	6.763	21.583	60041.292	42.207
22378.701	37.184	136.080	676.193	693.400	487.465	0.721	86.899	85.663	9.253	6.732	21.596	60041.373	42.240
22378.901	37.108	136.107	675.735	693.213	487.319	0.732	86.779	85.494	9.310	6.728	21.594	60039.562	42.301
22379.101	37.076	136.110	676.220	693.123	487.016	0.708	86.606	85.339	9.221	6.712	21.595	60041.285	41.972
22379.300	37.133	136.220	676.031	693.067	487.075	0.713	86.725	85.386	9.307	6.712	21.587	60030.250	42.131
22379.503	37.068	136.200	675.807	692.970	487.318	0.722	86.483	85.237	9.232	6.726	21.586	60030.619	42.564
22379.703	37.090	136.322	676.339	693.213	486.875	0.707	86.509	85.247	9.254	6.677	21.592	60025.143	42.070
22379.903	37.089	136.306	676.186	693.410	487.101	0.730	86.522	85.241	9.256	6.710	21.585	60003.310	42.010
22380.103	37.146	136.323	676.505	693.570	487.329	0.712	86.612	85.387	9.267	6.676	21.582	60002.652	41.714
22380.303	37.167	136.334	676.599	693.697	487.155	0.700	86.648	85.358	9.293	6.670	21.578	60003.805	41.906
22380.503	37.224	136.292	676.811	693.813	487.305	0.701	86.623	85.347	9.336	6.699	21.583	60001.706	42.356
22380.703	37.218	136.355	676.449	694.154	487.133	0.703	86.622	85.452	9.277	6.763	21.573	60004.426	41.495
22380.903	37.247	136.306	676.371	694.259	487.075	0.698	86.863	85.573	9.310	6.727	21.570	60007.360	41.698
22381.103	37.302	136.343	677.041	694.225	487.329	0.708	86.966	85.722	9.350	6.761	21.566	60006.170	42.432
22381.303	37.204	136.373	676.549	694.100	487.105	0.708	86.873	85.608	9.283	6.795	21.573	60007.426	42.295
22381.503	37.211	136.367	676.462	694.030	487.443	0.690	86.814	85.509	9.288	6.704	21.577	60007.404	42.202
22381.703	37.206	136.456	676.083	694.006	487.649	0.695	86.844	85.508	9.355	6.784	21.568	60009.015	41.917
22381.903	37.224	136.462	675.652	693.989	487.325	0.690	86.886	85.647	9.303	6.737	21.575	60005.756	41.720
22382.103	37.203	136.501	675.917	693.949	488.141	0.703	86.893	85.732	9.263	6.869	21.576	60007.271	42.706
22382.303	37.169	136.454	675.985	693.862	487.412	0.703	87.064	85.877	9.301	6.709	21.585	60006.709	42.224
22382.503	37.094	136.553	675.688	693.799	487.561	0.699	87.100	85.788	9.324	6.731	21.582	60010.412	42.569
22382.703	37.021	136.528	675.167	693.701	487.614	0.703	87.070	85.794	9.316	6.762	21.590	60010.183	42.279
22382.906	36.925	136.518	675.921	693.640	487.686	0.696	87.142	85.863	9.341	6.723	21.587	60012.829	42.882
22383.106	36.867	136.486	675.208	693.595	487.404	0.698	87.151	85.836	9.335	6.755	21.591	60012.674	42.169
22383.306	36.830	136.567	675.101	693.491	487.657	0.725	87.199	85.864	9.372	6.735	21.589	60012.622	42.602
22383.506	36.784	136.623	676.141	693.275	487.455	0.738	87.127	85.862	9.338	6.809	21.590	60016.074	42.849
22383.706	36.716	136.644	675.150	693.213	487.927	0.729	87.041	85.777	9.302	6.743	21.589	60017.862	41.950
22383.909	36.632	136.612	675.474	693.015	487.296	0.719	86.960	85.779	9.300	6.763	21.587	60017.160	41.835
22384.109	36.604	136.607	675.453	692.780	487.981	0.697	86.984	85.731	9.344	6.732	21.595	60016.103	41.988
22384.309	36.549	136.649	675.580	692.740	488.000	0.710	86.902	85.617	9.294	6.798	21.590	60017.789	41.747
22384.509	36.497	136.667	675.678	692.641	487.584	0.718	86.960	85.692	9.319	6.751	21.583	60016.503	42.092
22384.709	36.498	136.700	674.988	692.502	487.745	0.726	86.919	85.696	9.305	6.771	21.583	60013.812	42.081
22384.909	36.533	136.771	674.892	692.342	487.830	0.712	86.759	85.494	9.263	6.706	21.574	60014.840	42.301
22385.109	36.454	136.728	674.900	692.091	487.539	0.721	86.848	85.628	9.336	6.707	21.576	60010.338	42.087
22385.309	36.448	136.764	674.730	692.155	487.619	0.713	86.840	85.572	9.338	6.721	21.571	60014.514	41.610
22385.509	36.400	136.724	674.742	692.064	488.064	0.711	86.836	85.524	9.258	6.686	21.572	60010.908	42.558
22385.709	36.368	136.660	674.762	692.042	487.454	0.688	86.740	85.438	9.357	6.686	21.573	60010.752	42.317
22385.909	36.295	136.674	674.758	692.089	487.702	0.710	86.583	85.373	9.262	6.702	21.562	60012.186	41.687
22386.109	36.317	136.713	674.732	692.159	487.718	0.714	86.545	85.326	9.268	6.691	21.579	60007.219	41.747
22386.309	36.348	136.791	674.219	692.332	488.145	0.718	86.648	85.331	9.311	6.745	21.564	60007.833	41.495
22386.509	36.312	136.811	674.639	692.316	488.252	0.710	86.589	85.291	9.296	6.720	21.578	60001.706	42.120
22386.712	36.294	136.751	674.453	692.447	487.942	0.703	86.539	85.266	9.285	6.747	21.575	60000.228	42.251
22386.912	36.290	136.862	675.035	692.551	488.145	0.715	86.610	85.376	9.338	6.680	21.574	60000.353	41.780
22387.115	36.223	136.767	674.740	692.787	487.725	0.705	86.397	85.130	9.317	6.668	21.585	60000.486	41.374
22387.315	36.306	136.841	674.997	692.853	487.686	0.701	86.501	85.196	9.301	6.688	21.582	60000.945	41.824
22387.515	36.401	136.824	675.001	692.913	487.773	0.695	86.357	85.114	9.285	6.696	21.585	59996.636	42.098
22387.715	36.346	136.796	674.965	693.095	487.729	0.701	86.352	85.095	9.230	6.688	21.583	59990.361	42.120
22387.915	36.582	136.944	675.499	693.454	488.050	0.722	86.307	85.113	9.257	6.691	21.591	59990.228	41.791
22388.115	36.545	136.978	675.542	693.748	488.083	0.716	86.363	85.149	9.204	6.717	21.589	59967.234	41.654
22388.315	36.612	136.891	675.884	693.949	488.233	0.704	86.400	85.061	9.260	6.681	21.593	59960.671	41.961
22388.515	36.795	137.003	676.453	694.304	488.057	0.697	86.435	85.188	9.248	6.658	21.593	59961.514	42.070
22388.715	36.846	137.016	677.040	694.583	488.498	0.693	86.420	85.104	9.242	6.692	21.583	59952.075	42.043
22388.915	36.917	137.021	676.327	694.980	487.971	0.709	86.373	85.110	9.308	6.698	21.589	59955.327	42.103
22389.118	36.947	137.045	677.173	695.261	488.784	0.718	86.398	85.094	9.253	6.715	21.590	59950.235	42.191
22389.318	37.024	137.046	677.374	695.562	487.975	0.689	86.392	85.097	9.256	6.689	21.584	59944.322	41.977
22389.518	37.118	137.190	677.898	695.796	488.324	0.691	86.324	85.084	9.226	6.732	21.567	59944.662	41.889
22389.718	37.206	137.266	678.033	695.981	488.413	0.672	86.354	85.012	9.223	6.608	21.579	59903.110	41.752
22389.919	37.254	137.189	678.106	696.109	488.332	0.683	86.294	85.013	9.232	6.726	21.572	59900.102	42.038
22390.119	37.348	137.240	677.678	696.469	488.253	0.705	86.229	84.996	9.234	6.701	21.572	59902.785	41.769
22390.319	37.284	137.152	678.342	696.680	488.253	0.722	86.295	84.951	9.156	6.684	21.566	59907.086	41.593
22390.519	37.512	137.264	678.401	696.875	488.532	0.708	86.231	85.033	9.245	6.676	21.571	59905.261	42.027
22390.719	37.520	137.247	678.833	697.097	487.949	0.722	86.321	85.064	9.268	6.696	21.576	59910.131	41.577
22390.919	37.542	137.169	678.776	697.244	488.263	0.709	86.268	84.967	9.180	6.698	21.574	59909.910	41.659
22391.119	37.554	137.245	678.667	697.440	488.297	0.717	86.273	84.984	9.317	6.728	21.576	59910.013	42.191
22391.319	37.695	137.376	679.386	697.632	488.388	0.691	86.255	84.990	9.222	6.691	21.572	59922.201	41.709
22391.519	37.745	137.282	679.149	697.751	488.588	0.669	86.512	85.272	9.327	6.737	21.595	59920.678	42.224
22391.719	37.766	137.364	679.190	697.865	488.579	0.724	86.366	85.115	9.174	6.758	21.579	59938.964	41.922
22391.919	37.831	137.398	679.356	697.868	488.289	0.738	86.426	85.222	9.215	6.716	21.592	59987.049	42.377
22392.119	37.833	137.375	679.099	697.961	488.879	0.718	86.519	85.272	9.307	6.721	21.585	59990.523	41.456
22392.319	37.943	137.483	679.115	697.961	488.119	0.672	86.497	85.221	9.233	6.707	21.591	59992.334	42.076
22392.519	37.960	137.380	679.797	697.860	488.348	0.722	86.422	85.233	9.220	6.700	21.593	59989.814	41.966
22392.719	37.971	137.437	679.728	697.956	488.795	0.722	86.497	85.197	9.279	6.719	21.598	59993.273	41.769
22392.919	38.103	137.465	680.359	698.030	488.488	0.718	86.515	85.258	9.252	6.666	21.585	59987.877	42.619
22393.119	38.191	137.531	679.982	698.216	488.786	0.696	86.383	85.210	9.265	6.731	21.590	59988.166	42.070
22393.319	38.161	137.507	680.352	698.381	488.290	0.692	86.558	85.270	9.248	6.754	21.581	59992.164	42.273
22393.519	38.262	137.501	680.788	698.576	489.263	0.699	86.595	85.352	9.237	6.766	21.577	59990.302	42.536
22393.719	38.359	137.593	680.585	698.718	488.598	0.714	86.636	85.401	9.265	6.770	21.577	59992.770	42.284
22393.919	38.318	137.684	681.106	698.821	489.498	0.732	86.669	85.371	9.389	6.727	21.570	59997.752	41.906
22394.119	38.334	137.577	681.210	698.866	488.540	0.717	86.559	85.327	9.310	6.707	21.571	59999.230	42.120
22394.319	38.366	137.621	680.668	698.891	489.472	0.736	86.646	85.336	9.243	6.723	21.565	59996.783	42.421
22394.519	38.378	137.658	680.731	698.889	488.964	0.737	86.716	85.510	9.267	6.741	21.569	60002.001	42.504
22394.719	38.351	137.623	681.162	698.807	489.275	0.705	86.673	85.521	9.290	6.739	21.567	59999.511	42.723
22394.919	38.269	137.646	680.671	698.892	489.531	0.691	86.787	85.471	9.275	6.724	21.573	60007.988	41.988
22395.119	38.268	137.647	681.158	698.839	489.341	0.705	86.873	85.599	9.293	6.750	21.573	60008.010	42.591
22395.319	38.270	137.594	680.658	698.701	489.256	0.697	86.844	85.515	9.281	6.733	21.571	60006.850	42.520
22395.519	38.241	137.661	680.680	698.531	489.560	0.715	86.836	85.563	9.369	6.779	21.573	60013.413	42.520
22395.719	38.213	137.637	680.583	698.384	488.652	0.721	87.089	85.895	9.345	6.766	21.576	60014.404	42.186
22395.919	38.212	137.736	680.216	698.349	489.254	0.698	87.038	85.680	9.260	6.754	21.586	60020.908	42.098
