MiniLab	20-Oct-15	4:42:00 PM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
22488.200	35.837	153.684	721.003	693.021	490.140	0.889	108.132	106.987	11.515	8.403	23.483	65021.808	52.334
22488.400	35.743	153.968	721.501	693.058	489.934	0.895	108.212	107.081	11.481	8.384	23.483	65019.236	52.389
22488.600	35.764	153.862	721.359	693.101	490.174	0.894	108.200	107.036	11.527	8.407	23.476	65021.630	51.638
22488.800	35.729	153.646	721.272	693.113	489.484	0.883	108.208	107.095	11.566	8.382	23.472	65020.426	52.247
22489.000	35.840	153.548	721.273	693.110	489.408	0.898	108.165	106.988	11.564	8.392	23.477	65017.661	52.307
22489.200	35.781	153.808	721.924	693.380	490.639	0.881	108.134	106.978	11.549	8.380	23.472	65018.763	51.802
22489.400	35.722	153.786	721.943	693.371	489.980	0.887	108.084	106.885	11.543	8.389	23.468	65019.443	51.638
22489.602	35.719	153.749	721.711	693.383	490.052	0.875	107.990	106.827	11.493	8.407	23.463	65019.132	52.066
22489.802	35.735	153.734	721.705	693.336	489.710	0.884	108.079	106.979	11.524	8.330	23.460	65018.098	52.537
22490.002	35.691	153.804	721.848	693.247	489.779	0.876	108.139	106.866	11.521	8.401	23.473	65016.309	51.808
22490.204	35.702	153.792	721.714	693.128	489.895	0.879	108.011	106.898	11.471	8.336	23.463	65017.004	52.077
22490.404	35.658	153.763	721.516	693.017	489.588	0.898	108.000	106.754	11.482	8.382	23.460	65019.347	51.391
22490.606	35.665	153.691	721.450	692.878	490.103	0.891	107.918	106.734	11.515	8.339	23.457	65013.707	52.241
22490.806	35.621	153.742	721.353	692.775	489.993	0.895	107.838	106.702	11.425	8.390	23.459	65015.126	52.044
22491.008	35.633	153.779	720.950	692.662	489.936	0.917	107.987	106.861	11.489	8.402	23.452	65016.228	52.126
22491.208	35.590	153.831	720.741	692.663	490.196	0.904	107.852	106.774	11.448	8.353	23.471	65013.205	51.797
22491.408	35.632	153.778	721.292	692.754	490.075	0.886	108.007	106.849	11.489	8.385	23.460	65015.954	51.649
22491.608	35.633	153.745	721.942	692.796	490.036	0.894	108.039	106.865	11.517	8.384	23.470	65014.062	51.687
22491.808	35.676	153.717	721.426	692.724	489.644	0.866	108.148	106.961	11.465	8.359	23.461	65011.261	51.912
22492.008	35.657	153.761	721.554	692.614	489.472	0.876	108.058	106.892	11.447	8.375	23.465	65011.128	51.841
22492.208	35.707	153.764	721.334	692.456	489.424	0.874	107.921	106.811	11.504	8.405	23.474	65008.910	51.978
22492.410	35.707	153.636	721.838	692.342	489.492	0.870	108.084	106.864	11.538	8.375	23.464	65012.702	52.170
22492.610	35.639	153.875	721.093	692.249	489.564	0.913	108.148	107.049	11.531	8.382	23.468	65009.073	52.000
22492.810	35.761	153.665	721.670	692.097	490.479	0.886	108.254	107.046	11.537	8.420	23.459	65007.964	52.175
22493.010	35.690	153.719	721.108	692.163	489.563	0.881	108.112	106.945	11.445	8.377	23.472	65005.304	51.780
22493.210	35.724	153.779	720.995	692.168	490.140	0.881	107.957	106.817	11.471	8.338	23.468	65003.803	52.274
22493.410	35.686	153.755	720.558	692.018	489.790	0.879	107.934	106.776	11.472	8.349	23.473	65003.781	51.830
22493.610	35.944	153.549	720.564	691.986	489.637	0.878	108.126	106.956	11.513	8.378	23.476	64996.124	52.016
22493.810	35.784	153.667	720.658	692.032	489.934	0.894	107.924	106.837	11.517	8.351	23.476	64993.885	52.268
22494.010	35.893	153.638	720.291	692.186	489.587	0.874	107.945	106.764	11.433	8.339	23.476	64995.045	52.131
22494.210	35.759	153.763	720.389	692.324	490.260	0.879	107.757	106.540	11.489	8.376	23.480	64991.601	52.159
22494.410	35.694	153.853	720.357	692.417	489.591	0.884	107.859	106.694	11.509	8.340	23.480	64990.803	52.011
22494.610	35.569	153.985	720.662	692.542	489.977	0.892	107.930	106.890	11.474	8.362	23.482	64963.796	52.345
22494.811	35.446	154.097	720.670	692.615	489.884	0.887	108.001	106.912	11.494	8.391	23.481	64962.961	51.621
22495.011	35.672	153.722	721.141	692.640	489.652	0.881	107.969	106.815	11.431	8.387	23.489	64963.315	52.389
22495.211	35.673	153.868	720.852	692.785	489.186	0.874	107.889	106.733	11.452	8.370	23.487	64963.219	52.334
22495.411	35.595	153.814	720.864	692.833	489.938	0.867	107.980	106.826	11.500	8.415	23.482	64964.298	51.621
22495.611	35.642	153.835	720.398	692.713	489.992	0.879	107.913	106.758	11.461	8.386	23.480	64965.289	51.748
22495.811	35.657	153.806	720.680	692.446	489.391	0.880	107.915	106.822	11.478	8.347	23.474	64964.431	52.855
22496.011	35.645	153.896	720.574	692.291	489.488	0.887	107.899	106.669	11.447	8.384	23.481	64964.498	51.929
22496.211	35.594	153.798	720.252	692.116	489.858	0.910	107.833	106.753	11.401	8.368	23.476	64967.321	51.956
22496.411	35.650	153.825	720.017	691.926	489.984	0.903	107.906	106.735	11.538	8.383	23.480	64963.485	51.983
22496.611	35.634	153.866	720.343	691.757	490.485	0.913	107.948	106.775	11.530	8.362	23.467	64966.723	52.203
22496.811	35.638	153.840	719.864	691.627	489.995	0.895	107.915	106.709	11.466	8.429	23.470	64965.814	51.561
22497.011	35.555	153.845	720.117	691.530	489.857	0.914	107.755	106.692	11.481	8.372	23.480	64964.343	52.016
22497.211	35.584	153.816	720.250	691.421	489.598	0.894	107.789	106.629	11.375	8.379	23.476	64966.819	51.419
22497.411	35.532	153.846	719.272	691.312	489.792	0.880	107.749	106.626	11.468	8.387	23.468	64965.503	51.726
22497.611	35.552	153.771	719.597	691.222	490.188	0.915	107.782	106.678	11.403	8.425	23.458	64964.986	51.950
22497.811	35.695	153.597	719.574	691.185	490.330	0.875	107.957	106.773	11.433	8.382	23.463	64959.657	52.109
22498.011	35.517	153.825	719.422	691.266	489.861	0.901	107.957	106.755	11.437	8.318	23.469	64961.616	51.484
22498.211	35.465	153.837	719.124	691.125	489.369	0.866	107.885	106.774	11.455	8.421	23.464	64960.536	52.268
22498.411	35.543	153.773	718.798	691.119	489.697	0.895	107.912	106.871	11.446	8.377	23.464	64961.652	52.153
22498.611	35.494	153.800	718.525	690.972	489.955	0.909	107.952	106.756	11.521	8.324	23.460	64960.936	52.236
22498.811	35.439	153.797	718.594	690.826	490.021	0.906	107.928	106.758	11.417	8.346	23.462	64966.050	51.742
22499.013	35.424	153.811	718.442	690.707	490.199	0.903	107.910	106.722	11.449	8.334	23.467	64965.111	52.060
22499.213	35.482	153.840	717.665	690.573	490.192	0.890	107.975	106.865	11.370	8.419	23.475	64964.742	52.422
22499.413	35.406	153.804	717.967	690.538	489.639	0.902	107.892	106.710	11.406	8.356	23.483	64967.669	51.698
22499.613	35.430	153.842	717.331	690.535	490.325	0.887	107.838	106.687	11.418	8.413	23.477	64970.736	51.654
22499.813	35.373	153.844	718.254	690.465	489.996	0.877	108.120	106.883	11.520	8.413	23.482	64974.505	51.748
22500.013	35.349	153.788	717.822	690.273	490.475	0.882	108.081	106.952	11.537	8.411	23.491	64972.458	52.109
22500.215	35.367	153.827	718.017	690.183	489.089	0.861	107.870	106.765	11.543	8.360	23.491	64971.793	51.764
22500.415	35.340	153.766	717.985	690.137	489.561	0.858	107.934	106.655	11.497	8.415	23.491	64980.337	51.780
22500.615	35.343	153.834	718.338	689.954	489.881	0.891	107.902	106.791	11.444	8.386	23.486	64981.579	52.181
22500.817	35.318	153.805	718.123	689.730	490.154	0.884	107.985	106.865	11.488	8.449	23.486	64978.386	51.802
22501.019	35.285	153.834	718.244	689.634	489.790	0.912	107.954	106.764	11.555	8.392	23.482	64979.280	51.660
22501.221	35.270	153.811	718.104	689.522	489.755	0.895	107.922	106.723	11.474	8.338	23.485	64980.714	51.473
22501.421	35.302	153.811	718.251	689.357	489.807	0.894	107.852	106.689	11.527	8.366	23.482	64981.815	51.797
22501.620	35.324	153.686	718.442	689.257	489.763	0.897	107.913	106.818	11.541	8.334	23.475	64982.946	51.748
22501.820	35.273	153.881	718.633	689.140	489.980	0.886	107.746	106.606	11.486	8.382	23.471	64980.773	52.537
22502.020	35.300	153.802	718.377	689.150	489.647	0.874	107.638	106.469	11.423	8.330	23.465	64978.637	52.027
22502.222	35.370	153.762	718.802	689.217	489.478	0.896	107.767	106.576	11.423	8.391	23.466	64979.280	51.852
22502.422	35.283	153.802	718.473	689.358	489.778	0.879	107.640	106.503	11.486	8.343	23.461	64974.143	51.386
22502.622	35.238	153.761	718.509	689.352	490.020	0.883	107.674	106.472	11.479	8.312	23.463	64974.395	51.665
22502.824	35.322	153.755	719.579	689.535	489.058	0.864	107.431	106.262	11.446	8.341	23.468	64974.069	51.298
22503.026	35.358	153.879	719.148	689.713	489.517	0.873	107.426	106.230	11.440	8.326	23.466	64968.829	52.268
22503.228	35.315	153.847	719.228	689.616	489.315	0.870	107.241	106.140	11.367	8.357	23.462	64967.824	51.660
22503.428	35.375	153.953	719.519	689.667	489.661	0.888	107.504	106.265	11.483	8.335	23.467	64964.779	51.682
22503.630	35.382	153.826	718.905	689.609	489.607	0.903	107.518	106.378	11.465	8.316	23.471	64959.820	52.197
22503.832	35.396	153.775	719.158	689.552	489.925	0.872	107.619	106.480	11.410	8.370	23.478	64960.477	52.203
22504.032	35.370	153.897	718.478	689.539	488.862	0.890	107.674	106.479	11.487	8.391	23.478	64962.074	51.687
22504.232	35.258	153.970	718.732	689.433	489.979	0.888	107.709	106.547	11.452	8.404	23.480	64958.984	52.093
22504.434	35.247	154.112	718.435	689.416	489.123	0.889	107.692	106.569	11.499	8.404	23.487	64961.076	51.885
22504.636	35.345	153.880	718.579	689.284	488.802	0.855	107.627	106.444	11.410	8.414	23.484	64959.176	52.290
22504.838	35.367	153.972	718.023	689.280	489.692	0.875	107.673	106.494	11.406	8.399	23.488	64961.889	51.133
22505.038	35.312	153.877	718.372	689.079	489.709	0.895	107.699	106.496	11.469	8.366	23.486	64963.995	52.279
22505.238	35.424	153.884	717.692	689.072	489.698	0.879	107.706	106.539	11.454	8.360	23.480	64965.148	51.770
22505.438	35.359	153.906	717.483	689.041	489.666	0.913	107.741	106.663	11.482	8.376	23.481	64963.086	51.813
22505.640	35.398	153.870	717.677	689.055	489.284	0.892	107.765	106.663	11.505	8.404	23.476	64966.508	52.301
22505.842	35.398	153.904	717.770	688.977	489.867	0.896	107.802	106.635	11.451	8.393	23.469	64965.244	51.983
22506.042	35.467	154.045	716.711	688.929	490.150	0.889	107.756	106.565	11.408	8.354	23.475	64970.913	52.120
22506.242	35.403	153.964	718.166	688.841	490.016	0.878	107.750	106.574	11.460	8.368	23.473	64973.086	51.495
22506.442	35.432	153.972	716.530	688.736	489.428	0.891	107.729	106.536	11.416	8.411	23.459	64971.283	52.055
22506.644	35.389	153.997	717.646	688.615	490.097	0.895	107.662	106.518	11.481	8.381	23.459	64974.801	51.841
22506.844	35.405	153.911	717.134	688.460	489.417	0.900	107.646	106.587	11.314	8.398	23.458	64974.291	51.715
22507.046	35.404	153.984	716.700	688.326	489.108	0.913	107.816	106.695	11.420	8.387	23.463	64975.570	51.665
22507.246	35.305	153.876	716.425	688.208	489.548	0.881	107.668	106.625	11.405	8.412	23.467	64973.005	51.605
22507.446	35.374	153.873	717.331	688.212	489.341	0.886	107.789	106.592	11.399	8.450	23.466	64972.369	52.323
22507.646	35.256	153.936	717.486	688.338	489.644	0.878	107.863	106.729	11.519	8.384	23.469	64982.029	51.945
22507.846	35.317	153.928	716.988	688.329	489.499	0.879	107.802	106.590	11.445	8.360	23.479	64980.219	51.879
22508.046	35.247	153.870	717.221	688.474	490.110	0.883	107.821	106.659	11.425	8.369	23.478	64984.225	51.813
22508.246	35.276	153.897	717.136	688.635	489.880	0.880	107.717	106.521	11.371	8.346	23.479	64989.435	51.364
22508.448	35.302	153.892	717.641	688.666	489.740	0.892	107.716	106.618	11.452	8.393	23.489	64986.442	52.329
22508.648	35.308	153.959	717.717	688.856	490.094	0.904	107.762	106.584	11.435	8.373	23.483	65000.381	52.038
22508.848	35.292	153.935	717.475	688.877	489.496	0.904	107.760	106.599	11.530	8.338	23.488	65002.022	52.554
22509.050	35.270	153.883	717.486	688.924	489.238	0.887	107.676	106.541	11.451	8.361	23.480	65003.116	51.731
22509.252	35.276	153.893	716.660	688.986	489.913	0.888	107.720	106.564	11.573	8.327	23.472	64999.250	51.402
22509.452	35.239	153.901	717.502	688.962	489.887	0.880	107.599	106.444	11.434	8.353	23.471	65000.684	51.632
22509.652	35.248	153.887	717.532	688.991	490.101	0.885	107.600	106.434	11.424	8.347	23.475	64996.885	52.449
22509.852	35.250	153.943	716.897	689.044	490.256	0.869	107.763	106.585	11.451	8.377	23.466	64997.735	51.764
22510.054	35.259	153.979	717.301	689.106	489.669	0.887	107.644	106.490	11.431	8.404	23.460	64998.519	51.945
22510.254	35.236	153.946	716.906	689.147	490.249	0.885	107.744	106.614	11.419	8.399	23.461	64990.677	52.120
22510.456	35.258	154.074	716.750	689.422	489.449	0.884	107.547	106.432	11.465	8.385	23.456	64992.894	52.285
22510.656	35.203	153.897	717.379	689.452	489.341	0.876	107.612	106.373	11.376	8.302	23.463	64991.911	52.022
22510.856	35.195	153.914	716.896	689.488	489.951	0.868	107.620	106.429	11.475	8.377	23.464	64986.752	52.181
22511.056	35.204	153.935	717.086	689.486	489.433	0.888	107.540	106.378	11.418	8.384	23.471	64988.179	51.660
22511.256	35.215	154.015	717.207	689.621	489.557	0.886	107.422	106.284	11.358	8.394	23.476	64983.153	51.468
22511.456	35.238	154.052	717.440	689.644	489.866	0.879	107.359	106.225	11.415	8.327	23.477	64981.261	51.649
22511.656	35.274	153.968	717.748	689.599	489.580	0.883	107.362	106.184	11.396	8.384	23.487	64981.793	52.175
22511.858	35.286	154.048	717.080	689.659	488.976	0.853	107.256	106.131	11.366	8.368	23.491	64980.950	51.243
22512.059	35.246	154.017	717.832	689.719	489.403	0.847	107.244	106.114	11.373	8.377	23.484	64979.723	51.539
22512.260	35.295	153.990	717.482	689.750	489.570	0.883	107.184	106.112	11.446	8.365	23.490	64979.709	51.808
22512.463	35.307	153.926	717.422	689.865	489.249	0.878	107.230	106.028	11.507	8.350	23.484	64981.135	51.133
22512.663	35.346	154.028	717.824	690.021	489.740	0.899	107.265	106.127	11.389	8.330	23.473	64981.342	51.397
22512.863	35.365	154.097	717.994	690.122	489.854	0.867	107.198	106.013	11.432	8.333	23.485	64977.307	51.364
22513.063	35.319	153.988	718.280	690.119	489.442	0.894	107.228	105.991	11.411	8.328	23.475	64977.041	51.802
22513.265	35.328	154.007	717.930	690.236	489.838	0.884	107.066	105.785	11.293	8.333	23.465	64978.600	51.534
22513.465	35.294	154.012	718.027	690.167	489.709	0.873	107.209	106.007	11.311	8.345	23.459	64972.887	51.534
22513.667	35.371	154.021	717.380	690.112	489.278	0.870	107.227	106.099	11.444	8.329	23.457	64972.813	51.961
22513.867	35.322	154.008	717.377	690.092	489.326	0.884	107.272	106.125	11.423	8.383	23.459	64952.887	51.720
22514.069	35.422	154.080	717.355	690.091	489.976	0.886	107.196	106.122	11.338	8.344	23.470	64951.179	51.890
22514.269	35.383	154.125	717.702	690.319	489.520	0.870	107.288	106.132	11.349	8.325	23.465	64953.389	51.797
22514.469	35.368	154.086	717.604	690.443	489.546	0.874	107.146	105.947	11.337	8.415	23.466	64953.995	51.528
22514.669	35.381	154.034	718.198	690.591	489.057	0.876	107.201	106.102	11.365	8.377	23.470	64952.709	51.726
22514.869	35.383	154.127	718.047	690.746	490.079	0.880	107.190	106.022	11.450	8.304	23.476	64955.732	52.153
22515.069	35.431	154.094	718.500	690.850	489.621	0.879	107.195	106.074	11.372	8.374	23.487	64959.103	51.983
22515.269	35.436	154.134	718.522	690.941	489.665	0.883	107.323	106.075	11.443	8.363	23.488	64956.390	51.693
22515.469	35.403	154.158	718.536	691.095	489.707	0.879	107.356	106.222	11.387	8.351	23.493	64960.293	51.939
22515.669	35.438	154.131	718.342	691.145	489.181	0.881	107.513	106.377	11.420	8.376	23.484	64960.913	51.698
22515.869	35.367	154.085	718.787	691.140	489.534	0.867	107.403	106.250	11.453	8.327	23.484	64962.222	51.649
22516.069	35.381	154.127	718.359	691.210	489.686	0.880	107.513	106.399	11.464	8.383	23.486	64968.157	52.022
22516.269	35.460	154.174	718.446	691.279	489.821	0.873	107.461	106.293	11.460	8.341	23.473	64969.886	51.868
22516.469	35.478	154.142	718.585	691.186	489.569	0.890	107.614	106.553	11.410	8.383	23.472	64976.989	51.961
22516.669	35.415	154.074	718.696	691.218	490.140	0.906	107.707	106.529	11.535	8.300	23.462	64980.396	51.589
22516.869	35.463	154.131	718.771	691.092	490.356	0.894	107.663	106.507	11.382	8.396	23.463	64979.154	52.104
22517.069	35.397	154.129	718.538	691.058	489.710	0.889	107.581	106.473	11.418	8.337	23.461	64980.300	52.005
22517.269	35.401	154.196	718.174	691.180	489.507	0.894	107.755	106.516	11.409	8.409	23.467	64982.148	51.698
22517.469	35.419	154.124	718.348	691.245	489.712	0.880	107.471	106.350	11.417	8.388	23.468	64978.282	51.742
22517.671	35.429	154.154	718.695	691.399	489.839	0.900	107.484	106.391	11.494	8.340	23.463	64981.741	51.715
22517.871	35.490	154.191	719.241	691.446	489.666	0.887	107.471	106.329	11.436	8.357	23.468	64978.245	52.329
22518.071	35.473	154.211	719.097	691.558	489.506	0.861	107.417	106.327	11.468	8.368	23.484	64976.368	51.254
22518.271	35.502	154.261	719.238	691.534	489.764	0.849	107.409	106.287	11.451	8.359	23.483	64972.162	52.285
22518.471	35.446	154.199	719.326	691.569	489.407	0.910	107.413	106.273	11.420	8.311	23.485	64971.778	51.857
22518.671	35.558	154.317	719.177	691.570	489.824	0.891	107.372	106.240	11.381	8.326	23.490	64968.363	51.923
22518.871	35.469	154.223	719.169	691.476	489.727	0.867	107.443	106.210	11.442	8.331	23.483	64969.280	51.846
22519.070	35.489	154.230	719.433	691.416	489.821	0.883	107.303	106.191	11.456	8.387	23.487	64962.465	51.671
22519.272	35.477	154.241	719.177	691.352	489.150	0.882	107.246	106.113	11.384	8.382	23.485	64961.106	51.276
