MiniLab	20-Oct-15	4:38:12 PM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
22256.451	33.740	118.072	668.623	691.563	473.300	0.567	71.095	69.921	7.662	5.726	19.515	55137.692	34.915
22256.651	33.723	118.067	668.443	691.591	473.235	0.553	71.164	69.938	7.692	5.631	19.519	55136.383	34.257
22256.850	33.796	118.090	669.279	691.569	473.589	0.567	70.990	69.794	7.686	5.668	19.517	55132.681	35.036
22257.050	33.763	118.149	668.899	691.498	473.004	0.561	71.065	69.802	7.658	5.731	19.523	55134.513	34.466
22257.250	33.778	118.074	668.907	691.463	473.228	0.571	70.994	69.807	7.675	5.687	19.533	55129.562	34.553
22257.452	33.760	118.126	669.256	691.481	472.603	0.564	71.104	69.845	7.657	5.673	19.527	55133.146	34.345
22257.652	33.765	118.155	668.675	691.511	472.816	0.558	71.104	69.812	7.679	5.690	19.528	55132.518	34.307
22257.852	33.836	118.140	668.944	691.349	473.185	0.557	70.983	69.764	7.720	5.703	19.516	55129.473	35.211
22258.052	33.780	118.148	668.107	691.257	473.018	0.567	70.940	69.764	7.700	5.701	19.524	55130.604	34.723
22258.252	33.853	118.230	668.114	691.264	472.534	0.562	70.980	69.794	7.662	5.635	19.530	55124.240	34.214
22258.454	33.817	118.084	668.874	691.385	472.838	0.551	70.991	69.736	7.689	5.674	19.528	55122.695	34.444
22258.656	33.845	118.196	668.891	691.494	472.367	0.543	70.966	69.678	7.698	5.610	19.518	55120.264	34.718
22258.858	33.945	118.299	669.043	691.617	473.043	0.552	70.960	69.743	7.652	5.648	19.516	55113.168	34.910
22259.058	33.864	118.244	669.352	691.661	472.603	0.547	70.813	69.665	7.651	5.639	19.518	55113.885	34.992
22259.258	33.951	118.266	669.374	691.820	472.739	0.547	70.856	69.643	7.635	5.698	19.516	55115.038	34.488
22259.458	33.968	118.256	669.446	691.823	472.877	0.575	70.877	69.677	7.701	5.700	19.520	55107.596	35.294
22259.658	33.933	118.255	669.142	691.812	472.927	0.598	70.877	69.664	7.718	5.637	19.510	55109.170	34.449
22259.860	33.951	118.311	668.981	691.818	472.676	0.583	70.800	69.575	7.630	5.636	19.512	55068.239	34.575
22260.062	33.986	118.296	669.140	691.628	473.179	0.570	70.804	69.696	7.684	5.641	19.514	55068.179	34.756
22260.262	34.077	118.386	669.569	691.735	472.391	0.598	70.855	69.641	7.713	5.624	19.517	55069.155	34.471
22260.462	33.970	118.395	668.636	691.797	472.561	0.602	70.813	69.644	7.677	5.644	19.506	55061.047	34.608
22260.662	33.971	118.266	669.212	691.925	472.586	0.570	70.848	69.614	7.697	5.659	19.519	55062.355	34.828
22260.864	33.973	118.360	669.130	691.992	472.453	0.595	70.808	69.653	7.680	5.656	19.520	55061.801	34.296
22261.064	34.014	118.342	669.235	691.949	472.197	0.601	70.755	69.523	7.653	5.652	19.518	55059.754	35.025
22261.264	34.017	118.380	669.264	691.984	472.701	0.601	70.777	69.598	7.688	5.677	19.523	55059.451	34.619
22261.466	34.099	118.504	669.559	691.907	472.487	0.619	70.872	69.639	7.692	5.649	19.526	55057.810	34.762
22261.666	34.060	118.446	669.886	691.927	472.661	0.581	70.834	69.647	7.658	5.704	19.525	55056.058	34.488
22261.866	34.115	118.495	669.255	691.958	473.061	0.581	70.906	69.708	7.684	5.642	19.532	55056.879	34.504
22262.066	34.106	118.475	669.174	692.007	472.353	0.560	70.893	69.708	7.642	5.723	19.535	55055.193	34.340
22262.266	34.064	118.453	669.836	692.168	472.447	0.549	70.957	69.800	7.659	5.723	19.526	55056.295	34.817
22262.468	34.128	118.521	669.518	692.322	472.593	0.570	70.993	69.847	7.642	5.715	19.527	55062.318	34.543
22262.668	34.140	118.459	669.404	692.320	472.883	0.576	70.997	69.857	7.707	5.657	19.527	55061.587	35.272
22262.868	34.079	118.495	669.913	692.294	472.296	0.593	70.925	69.796	7.697	5.632	19.511	55062.348	34.636
22263.068	34.063	118.418	670.232	692.260	472.800	0.601	71.125	69.958	7.727	5.580	19.508	55062.156	34.718
22263.268	34.112	118.540	669.609	692.319	472.820	0.587	71.108	69.952	7.728	5.684	19.512	55060.944	35.151
22263.468	34.114	118.533	670.761	692.366	472.820	0.570	71.122	69.832	7.769	5.653	19.508	55064.388	34.822
22263.670	34.131	118.648	669.862	692.439	472.686	0.586	71.118	69.953	7.711	5.678	19.514	55065.970	34.597
22263.872	34.097	118.589	670.901	692.413	472.209	0.577	71.145	69.916	7.642	5.659	19.510	55068.209	34.296
22264.072	34.104	118.613	670.693	692.341	472.781	0.564	71.030	69.859	7.707	5.646	19.507	55076.043	34.806
22264.272	34.100	118.637	670.778	692.384	472.217	0.573	70.965	69.744	7.633	5.714	19.511	55079.325	34.367
22264.472	34.104	118.628	670.662	692.259	472.214	0.577	70.967	69.742	7.626	5.670	19.515	55080.796	34.680
22264.672	34.090	118.624	669.911	692.232	472.281	0.568	71.037	69.882	7.689	5.655	19.518	55082.163	34.055
22264.872	34.052	118.607	670.191	692.252	472.369	0.552	71.071	69.849	7.735	5.678	19.512	55084.469	34.109
22265.072	34.028	118.565	670.019	692.329	472.253	0.535	71.142	69.903	7.675	5.700	19.528	55099.894	34.521
22265.272	34.071	118.682	669.905	692.209	472.424	0.557	71.037	69.844	7.668	5.695	19.518	55100.833	34.581
22265.472	34.006	118.607	670.361	692.086	472.468	0.536	71.180	69.952	7.723	5.672	19.519	55099.458	34.471
22265.672	34.036	118.621	669.394	691.944	471.937	0.549	71.112	69.871	7.660	5.707	19.521	55103.967	34.981
22265.872	34.042	118.720	669.757	691.910	472.875	0.564	71.189	69.989	7.689	5.706	19.536	55107.211	34.592
22266.072	33.946	118.609	669.571	691.812	472.260	0.556	71.218	69.993	7.694	5.686	19.518	55111.601	34.822
22266.272	34.009	118.693	669.647	691.629	472.581	0.554	71.227	70.040	7.711	5.709	19.519	55110.116	35.020
22266.472	34.004	118.672	669.446	691.572	471.710	0.552	71.221	70.036	7.730	5.672	19.514	55109.207	34.948
22266.674	33.999	118.710	668.516	691.485	472.775	0.547	71.210	70.008	7.649	5.655	19.519	55121.054	35.014
22266.874	33.966	118.706	668.835	691.389	472.271	0.562	71.232	69.998	7.722	5.651	19.521	55122.341	34.658
22267.074	33.932	118.717	669.211	691.385	472.235	0.561	71.178	69.958	7.665	5.764	19.514	55125.896	34.060
22267.274	33.906	118.685	668.748	691.340	472.247	0.563	71.158	69.917	7.672	5.675	19.517	55128.150	34.888
22267.475	33.892	118.762	669.458	691.271	471.776	0.565	71.125	69.879	7.664	5.734	19.505	55129.125	34.636
22267.675	33.923	118.760	669.351	691.109	472.160	0.563	71.169	69.921	7.700	5.729	19.511	55147.662	34.970
22267.875	33.933	118.862	668.540	691.066	472.689	0.556	71.259	70.054	7.694	5.653	19.518	55147.241	34.915
22268.075	33.918	118.789	668.750	690.947	472.449	0.551	71.224	70.060	7.700	5.652	19.506	55147.019	34.992
22268.275	33.899	118.826	669.035	690.953	472.554	0.554	71.184	69.943	7.725	5.679	19.513	55146.443	35.321
22268.475	33.897	118.858	669.132	690.786	472.252	0.558	71.201	69.962	7.677	5.669	19.513	55146.590	35.414
22268.675	33.927	118.825	668.630	690.687	471.718	0.582	71.155	69.947	7.764	5.667	19.515	55148.992	35.146
22268.877	33.942	118.906	669.360	690.579	471.891	0.579	71.152	69.917	7.691	5.690	19.515	55146.746	35.206
22269.077	33.937	118.824	668.720	690.417	471.904	0.561	71.172	69.950	7.737	5.625	19.518	55147.618	34.861
22269.277	33.875	118.839	669.080	690.292	472.064	0.566	71.175	69.976	7.707	5.664	19.518	55142.400	35.025
22269.479	33.910	118.895	669.357	690.274	472.178	0.563	71.216	69.992	7.736	5.627	19.526	55142.673	34.921
22269.681	33.851	118.839	668.887	690.151	471.788	0.546	71.228	70.021	7.699	5.659	19.521	55138.076	34.817
22269.881	33.892	118.906	669.232	690.245	472.721	0.557	71.197	70.003	7.674	5.650	19.521	55137.876	34.800
22270.081	33.906	118.886	669.288	690.294	471.945	0.559	71.233	69.997	7.735	5.654	19.523	55136.997	35.261
22270.281	33.840	118.899	669.549	690.349	471.806	0.578	71.293	70.021	7.752	5.660	19.530	55137.596	34.778
22270.481	33.913	118.920	669.720	690.399	472.339	0.566	71.277	69.998	7.714	5.639	19.529	55135.164	35.261
22270.681	33.881	118.864	669.224	690.443	471.836	0.565	71.181	69.979	7.709	5.743	19.516	55135.563	34.767
22270.881	33.860	118.949	669.636	690.549	472.045	0.549	71.187	69.918	7.723	5.679	19.520	55140.271	34.581
22271.083	33.918	118.957	669.751	690.617	471.874	0.548	71.170	69.956	7.667	5.664	19.517	55139.369	35.277
22271.283	33.891	118.993	669.429	690.641	472.129	0.569	71.152	69.957	7.731	5.703	19.522	55142.910	34.532
22271.485	33.901	118.939	669.779	690.535	472.033	0.572	71.212	69.986	7.710	5.658	19.514	55140.840	35.190
22271.687	33.910	118.944	669.575	690.717	472.194	0.562	71.205	69.991	7.716	5.704	19.508	55144.040	34.499
22271.889	33.907	118.990	670.223	690.762	472.152	0.576	71.256	70.006	7.637	5.711	19.507	55142.910	34.882
22272.089	33.910	119.000	669.289	690.626	471.949	0.557	71.205	69.961	7.683	5.658	19.502	55141.018	35.365
22272.291	33.899	119.010	669.555	690.615	471.905	0.562	71.201	69.937	7.754	5.689	19.512	55144.890	34.405
22272.491	33.918	119.025	669.253	690.604	471.850	0.560	71.184	69.956	7.670	5.632	19.514	55143.479	35.102
22272.691	33.870	119.030	669.175	690.612	471.902	0.549	71.168	69.983	7.782	5.687	19.509	55143.338	34.691
22272.891	33.851	119.115	669.505	690.773	471.962	0.564	71.148	69.961	7.687	5.690	19.513	55149.598	34.104
22273.091	33.857	119.009	669.241	690.830	472.079	0.559	71.170	69.898	7.640	5.687	19.506	55147.470	34.197
22273.291	33.868	118.996	669.574	690.763	472.672	0.544	71.239	70.001	7.713	5.696	19.519	55146.834	35.113
22273.491	33.890	119.041	669.124	690.777	471.878	0.555	71.280	70.073	7.701	5.665	19.527	55151.343	34.499
22273.691	33.873	119.077	669.445	690.827	471.613	0.568	71.234	70.030	7.675	5.670	19.521	55151.890	34.274
22273.891	33.815	119.066	669.106	690.761	471.818	0.566	71.332	70.076	7.725	5.682	19.527	55149.399	34.734
22274.091	33.967	119.207	669.545	690.752	471.546	0.567	71.303	70.096	7.713	5.681	19.518	55152.126	34.833
22274.291	33.940	119.028	669.110	690.759	471.830	0.564	71.374	70.116	7.749	5.647	19.534	55150.774	34.861
22274.490	33.868	119.069	670.049	690.807	471.846	0.564	71.235	70.021	7.668	5.728	19.528	55150.670	35.052
22274.692	33.838	119.107	668.545	690.841	472.079	0.555	71.232	70.014	7.635	5.713	19.519	55152.459	34.674
22274.892	33.842	119.166	669.252	690.796	472.063	0.548	71.251	70.008	7.669	5.732	19.528	55151.993	34.954
22275.092	33.863	119.168	669.277	690.823	471.862	0.557	71.350	70.108	7.746	5.677	19.520	55150.271	34.510
22275.292	33.796	119.089	669.233	690.841	472.116	0.548	71.143	69.950	7.676	5.710	19.513	55148.453	34.921
22275.492	33.860	119.083	669.248	690.846	471.891	0.551	71.211	70.019	7.715	5.729	19.525	55147.551	35.354
22275.692	33.808	119.090	669.423	690.825	471.772	0.560	71.163	69.951	7.650	5.714	19.513	55147.802	34.970
22275.892	33.800	119.149	668.928	690.810	472.126	0.565	71.185	69.960	7.698	5.648	19.516	55148.601	35.168
22276.092	33.766	119.169	669.197	690.682	472.228	0.570	71.255	70.017	7.679	5.645	19.504	55149.214	34.674
22276.292	33.791	119.177	669.689	690.750	471.241	0.554	71.246	70.085	7.684	5.661	19.498	55150.234	34.312
22276.494	33.780	119.184	669.520	690.656	471.913	0.554	71.267	70.113	7.759	5.695	19.517	55150.153	34.663
22276.696	33.803	119.213	669.262	690.464	472.152	0.564	71.287	70.067	7.708	5.720	19.508	55151.683	34.603
22276.898	33.781	119.178	669.035	690.322	471.616	0.540	71.308	70.113	7.690	5.681	19.512	55148.135	35.190
22277.098	33.823	119.242	669.410	690.307	472.003	0.547	71.210	69.940	7.662	5.745	19.521	55154.964	34.504
22277.298	33.837	119.263	668.481	690.229	471.425	0.565	71.204	69.992	7.694	5.718	19.516	55155.593	34.466
22277.498	33.794	119.229	669.124	690.046	471.576	0.588	71.209	70.001	7.747	5.684	19.513	55155.511	34.515
22277.698	33.811	119.266	668.951	689.957	472.050	0.591	71.227	70.044	7.706	5.669	19.528	55155.777	35.009
22277.898	33.752	119.237	668.666	689.890	471.619	0.575	71.127	69.981	7.653	5.653	19.519	55154.646	33.994
22278.098	33.766	119.252	669.006	689.803	471.018	0.577	71.197	69.970	7.673	5.734	19.529	55149.798	34.806
22278.298	33.678	119.209	668.557	689.779	471.606	0.553	71.264	70.052	7.738	5.645	19.529	55150.404	34.778
22278.498	33.790	119.278	668.938	689.823	471.406	0.552	71.194	69.989	7.724	5.681	19.528	55151.010	34.592
22278.698	33.787	119.368	668.876	689.857	472.065	0.551	71.180	69.997	7.721	5.732	19.517	55149.887	34.882
22278.898	33.726	119.283	669.200	689.877	471.093	0.560	71.147	69.912	7.707	5.707	19.523	55150.005	33.791
22279.098	33.778	119.284	669.940	689.778	471.393	0.548	71.174	69.895	7.707	5.645	19.517	55146.945	34.965
22279.298	33.716	119.296	670.057	689.843	471.570	0.545	71.171	69.973	7.690	5.670	19.515	55150.389	34.225
22279.498	33.796	119.358	669.799	689.842	471.848	0.539	71.108	69.915	7.636	5.698	19.522	55146.731	34.427
22279.700	33.758	119.312	669.909	689.793	471.884	0.554	71.226	70.028	7.679	5.611	19.519	55144.388	34.751
22279.900	33.736	119.289	669.628	689.648	471.724	0.554	71.155	69.928	7.723	5.687	19.509	55146.989	34.647
22280.102	33.745	119.278	669.063	689.626	471.043	0.548	71.215	69.982	7.725	5.703	19.511	55145.290	34.882
22280.302	33.712	119.316	669.049	689.617	471.506	0.558	71.180	69.970	7.638	5.677	19.502	55145.371	34.488
22280.502	33.698	119.261	668.589	689.551	471.435	0.557	71.187	69.977	7.665	5.628	19.509	55144.809	35.003
22280.702	33.719	119.333	668.406	689.495	471.800	0.557	71.320	70.167	7.752	5.669	19.518	55144.691	34.647
22280.902	33.648	119.292	668.597	689.503	471.051	0.560	71.302	70.082	7.728	5.674	19.515	55145.349	34.504
22281.102	33.677	119.353	668.091	689.704	471.500	0.552	71.366	70.091	7.792	5.714	19.516	55148.113	34.915
22281.302	33.704	119.331	668.241	689.744	471.534	0.555	71.356	70.152	7.687	5.678	19.519	55152.244	35.173
22281.502	33.678	119.367	668.840	689.845	471.421	0.559	71.232	70.048	7.746	5.762	19.518	55153.959	34.504
22281.702	33.636	119.307	667.627	689.792	471.330	0.555	71.345	70.155	7.767	5.630	19.531	55152.836	35.365
22281.902	33.668	119.289	668.811	689.869	471.171	0.549	71.348	70.143	7.726	5.707	19.520	55153.279	34.976
22282.102	33.598	119.294	668.592	689.905	471.139	0.569	71.341	70.129	7.737	5.695	19.532	55151.845	34.323
22282.302	33.649	119.339	668.525	689.947	471.625	0.559	71.422	70.184	7.688	5.710	19.524	55158.549	34.915
22282.502	33.610	119.340	668.337	689.984	471.295	0.555	71.346	70.095	7.727	5.696	19.519	55160.197	34.691
22282.702	33.618	119.304	668.647	689.919	471.413	0.555	71.467	70.217	7.768	5.670	19.528	55161.018	34.619
22282.902	33.573	119.322	668.661	689.918	471.249	0.554	71.421	70.161	7.744	5.749	19.516	55164.920	34.893
22283.102	33.602	119.305	668.842	689.878	471.355	0.561	71.357	70.128	7.733	5.706	19.517	55163.383	34.707
22283.302	33.604	119.303	668.542	689.747	471.244	0.549	71.419	70.251	7.734	5.709	19.519	55168.312	34.970
22283.502	33.507	119.307	668.568	689.647	471.937	0.555	71.419	70.129	7.696	5.714	19.515	55171.291	34.619
22283.702	33.490	119.376	668.082	689.505	471.681	0.554	71.471	70.254	7.701	5.723	19.508	55172.644	35.036
22283.902	33.568	119.391	668.600	689.381	471.894	0.541	71.400	70.121	7.737	5.709	19.507	55171.890	34.723
22284.102	33.494	119.368	668.487	689.314	471.758	0.543	71.403	70.142	7.628	5.727	19.516	55176.509	34.564
22284.302	33.513	119.392	668.239	689.135	471.623	0.550	71.496	70.262	7.786	5.698	19.510	55190.278	34.718
22284.502	33.454	119.342	668.692	689.042	471.558	0.558	71.480	70.207	7.655	5.681	19.513	55195.009	34.948
22284.702	33.400	119.365	668.292	688.922	470.984	0.559	71.332	70.107	7.713	5.719	19.516	55193.057	34.537
22284.903	33.403	119.339	668.091	688.756	471.194	0.556	71.350	70.140	7.717	5.698	19.509	55191.564	34.575
22285.103	33.440	119.390	668.135	688.486	471.431	0.563	71.301	70.108	7.723	5.687	19.523	55192.207	34.773
22285.303	33.421	119.432	668.027	688.268	471.830	0.536	71.234	70.040	7.708	5.683	19.520	55188.386	35.146
22285.503	33.417	119.465	668.005	688.288	471.024	0.540	71.249	70.074	7.699	5.722	19.529	55187.337	34.532
22285.703	33.432	119.399	667.654	688.262	471.107	0.547	71.183	70.025	7.747	5.682	19.529	55187.987	34.307
22285.905	33.419	119.455	667.756	688.226	471.545	0.552	71.229	70.031	7.712	5.698	19.518	55178.970	34.471
22286.105	33.376	119.377	667.899	688.261	470.586	0.552	71.161	69.941	7.665	5.710	19.523	55179.384	34.614
22286.307	33.423	119.385	667.567	688.203	470.777	0.548	71.209	69.973	7.677	5.647	19.523	55176.014	34.839
22286.507	33.398	119.326	668.074	688.131	471.856	0.559	71.199	70.001	7.642	5.713	19.517	55173.161	34.915
