MiniLab	20-Oct-15	4:36:47 PM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
22172.264	33.901	105.221	647.871	676.441	469.468	0.427	55.762	54.632	6.223	4.526	17.217	50053.342	27.777
22172.464	33.795	105.234	648.227	676.178	469.170	0.420	55.684	54.590	6.236	4.539	17.215	50051.620	27.091
22172.664	33.791	105.257	648.007	676.042	469.052	0.428	55.761	54.633	6.218	4.568	17.225	50052.145	27.108
22172.864	33.747	105.259	648.354	675.885	468.993	0.421	55.698	54.506	6.174	4.571	17.235	50043.083	27.854
22173.064	33.764	105.230	647.919	675.751	469.073	0.417	55.765	54.620	6.233	4.557	17.226	50043.342	27.283
22173.264	33.728	105.218	647.827	675.631	468.922	0.420	55.683	54.543	6.214	4.582	17.221	50041.753	27.327
22173.466	33.795	105.298	648.115	675.532	469.231	0.419	55.749	54.610	6.214	4.569	17.227	50040.208	27.448
22173.668	33.793	105.378	649.142	675.472	469.269	0.419	55.687	54.575	6.221	4.548	17.222	50038.604	27.245
22173.868	33.761	105.301	647.610	675.375	468.886	0.426	55.666	54.570	6.204	4.576	17.216	50032.721	27.678
22174.068	33.717	105.338	647.729	675.298	469.024	0.428	55.645	54.573	6.196	4.536	17.214	50033.741	27.119
22174.268	33.764	105.289	648.052	675.118	469.229	0.427	55.743	54.617	6.241	4.551	17.200	50029.979	27.958
22174.468	33.686	105.358	647.461	675.161	468.900	0.429	55.714	54.597	6.195	4.563	17.211	50017.052	27.146
22174.668	33.700	105.309	647.607	675.079	469.378	0.425	55.655	54.573	6.229	4.540	17.219	50014.222	27.848
22174.868	33.712	105.334	647.411	675.042	469.119	0.425	55.697	54.499	6.225	4.536	17.227	50012.359	28.259
22175.068	33.663	105.364	647.227	675.058	469.001	0.426	55.746	54.605	6.217	4.492	17.225	50010.999	27.969
22175.268	33.599	105.330	647.197	675.035	469.056	0.425	55.617	54.497	6.183	4.582	17.232	50010.962	28.106
22175.468	33.675	105.463	647.023	675.086	468.826	0.421	55.688	54.593	6.222	4.491	17.219	50011.849	27.420
22175.668	33.696	105.528	647.152	675.049	469.135	0.416	55.686	54.588	6.186	4.486	17.214	50010.312	28.023
22175.868	33.672	105.488	647.844	675.076	468.977	0.420	55.650	54.556	6.200	4.469	17.231	50010.341	28.013
22176.068	33.672	105.491	647.067	675.176	468.375	0.423	55.612	54.517	6.227	4.465	17.220	50008.568	27.366
22176.268	33.646	105.499	647.172	675.105	469.610	0.416	55.613	54.501	6.141	4.471	17.221	50008.383	28.188
22176.468	33.625	105.527	647.725	675.140	469.129	0.409	55.684	54.572	6.266	4.469	17.208	50004.599	26.927
22176.668	33.601	105.450	646.960	675.151	469.184	0.417	55.608	54.487	6.192	4.492	17.209	50004.126	27.996
22176.868	33.645	105.520	647.185	675.172	469.227	0.416	55.646	54.533	6.175	4.487	17.223	50002.108	27.952
22177.068	33.653	105.490	647.431	675.140	468.809	0.420	55.727	54.602	6.158	4.463	17.225	50001.080	27.442
22177.268	33.557	105.438	646.808	675.142	468.770	0.426	55.675	54.524	6.215	4.480	17.222	50002.226	27.382
22177.468	33.611	105.508	646.762	675.057	469.440	0.417	55.661	54.562	6.219	4.520	17.227	50000.319	28.007
22177.668	33.539	105.435	646.987	675.065	469.126	0.424	55.790	54.668	6.207	4.461	17.236	50000.785	27.442
22177.868	33.566	105.506	647.211	675.127	469.227	0.420	55.776	54.679	6.218	4.467	17.218	50001.568	27.930
22178.070	33.570	105.540	647.090	675.154	469.114	0.417	55.768	54.668	6.225	4.478	17.230	50005.914	27.431
22178.270	33.517	105.474	647.188	675.102	469.294	0.422	55.699	54.576	6.226	4.469	17.225	50007.422	27.327
22178.470	33.540	105.576	647.072	675.073	469.510	0.414	55.716	54.571	6.190	4.489	17.217	50008.191	27.218
22178.670	33.502	105.513	647.002	674.974	469.413	0.426	55.739	54.647	6.226	4.490	17.220	50008.176	27.119
22178.870	33.524	105.521	646.833	674.872	469.630	0.424	55.750	54.545	6.217	4.503	17.210	50008.671	27.207
22179.070	33.511	105.550	647.244	674.936	469.254	0.430	55.655	54.612	6.214	4.476	17.213	50012.137	26.993
22179.270	33.532	105.612	647.231	674.861	469.700	0.429	55.592	54.534	6.204	4.487	17.224	50012.795	27.261
22179.470	33.482	105.595	646.495	674.700	469.214	0.424	55.710	54.641	6.230	4.450	17.217	50012.241	27.294
22179.672	33.498	105.620	647.521	674.727	469.360	0.420	55.666	54.577	6.226	4.488	17.232	50012.115	27.228
22179.872	33.494	105.660	646.932	674.805	469.629	0.420	55.669	54.584	6.214	4.511	17.223	50013.017	26.960
22180.073	33.506	105.680	647.260	674.871	469.443	0.415	55.760	54.667	6.293	4.495	17.228	50011.391	26.850
22180.275	33.521	105.653	647.046	675.001	470.695	0.418	55.718	54.616	6.235	4.463	17.219	50007.880	27.651
22180.475	33.513	105.733	647.788	675.210	469.492	0.421	55.729	54.646	6.210	4.468	17.223	50009.876	27.503
22180.676	33.532	105.671	647.882	675.253	469.999	0.420	55.787	54.645	6.207	4.454	17.204	50010.548	28.067
22180.878	33.521	105.655	647.559	675.414	469.080	0.418	55.839	54.689	6.230	4.493	17.212	50012.034	27.612
22181.080	33.526	105.701	647.802	675.546	470.354	0.421	55.795	54.686	6.226	4.500	17.203	50010.667	28.062
22181.282	33.500	105.648	648.292	675.733	469.739	0.418	55.794	54.670	6.208	4.459	17.201	50018.871	27.234
22181.482	33.496	105.744	648.242	675.786	469.713	0.419	55.828	54.753	6.210	4.486	17.218	50018.922	27.464
22181.682	33.522	105.742	647.498	675.794	469.837	0.416	55.807	54.661	6.177	4.546	17.214	50025.892	27.168
22181.884	33.484	105.718	648.131	675.692	470.189	0.420	55.830	54.668	6.233	4.538	17.213	50024.687	27.667
22182.084	33.468	105.778	648.000	675.686	470.360	0.429	55.841	54.743	6.209	4.511	17.214	50024.820	27.409
22182.284	33.519	105.832	648.055	675.743	469.948	0.424	55.854	54.744	6.213	4.512	17.217	50032.403	27.338
22182.484	33.461	105.739	648.409	675.796	469.897	0.428	55.932	54.780	6.259	4.479	17.208	50031.140	27.508
22182.684	33.444	105.769	647.594	675.963	470.275	0.433	55.831	54.713	6.216	4.493	17.228	50035.766	26.856
22182.884	33.422	105.765	647.572	676.000	469.772	0.429	55.895	54.683	6.215	4.547	17.226	50038.531	27.333
22183.084	33.393	105.734	647.992	675.949	470.097	0.426	55.882	54.776	6.238	4.492	17.224	50035.493	27.705
22183.284	33.449	105.784	647.717	675.999	469.952	0.415	55.926	54.767	6.219	4.513	17.214	50072.182	27.821
22183.484	33.356	105.720	648.217	676.023	470.353	0.413	55.950	54.865	6.269	4.548	17.215	50073.778	27.404
22183.684	33.410	105.804	647.928	676.061	470.479	0.415	55.822	54.708	6.234	4.525	17.213	50074.495	27.201
22183.884	33.379	105.757	647.805	676.002	470.052	0.420	55.826	54.726	6.175	4.524	17.209	50076.055	27.256
22184.084	33.410	105.852	647.111	675.968	470.445	0.418	55.855	54.772	6.224	4.530	17.213	50077.156	26.872
22184.284	33.370	105.826	647.767	675.747	470.167	0.413	55.934	54.848	6.253	4.533	17.226	50074.332	27.870
22184.484	33.376	105.851	646.610	675.638	469.854	0.418	55.853	54.773	6.198	4.491	17.226	50076.764	27.223
22184.684	33.362	105.824	647.709	675.452	470.515	0.429	55.822	54.744	6.225	4.519	17.235	50076.720	27.514
22184.884	33.355	105.754	647.769	675.264	470.013	0.420	55.774	54.645	6.228	4.508	17.217	50073.157	27.382
22185.084	33.402	105.856	646.998	675.174	469.827	0.422	55.805	54.677	6.169	4.513	17.218	50071.997	26.949
22185.284	33.416	105.934	647.001	675.087	470.978	0.418	55.752	54.609	6.211	4.532	17.220	50067.348	27.541
22185.484	33.429	105.877	647.469	674.981	470.239	0.419	55.727	54.618	6.218	4.501	17.223	50063.815	27.130
22185.684	33.348	105.884	647.164	674.912	470.479	0.430	55.677	54.591	6.228	4.523	17.211	50066.808	27.261
22185.884	33.391	105.907	647.334	674.833	469.876	0.421	55.605	54.489	6.174	4.533	17.214	50057.954	26.817
22186.084	33.359	105.878	647.551	674.628	470.780	0.404	55.639	54.510	6.243	4.504	17.205	50056.838	27.453
22186.284	33.407	105.981	646.918	674.560	470.565	0.425	55.628	54.498	6.172	4.555	17.212	50052.233	27.108
22186.484	33.442	105.910	647.610	674.413	470.086	0.430	55.624	54.481	6.215	4.532	17.210	50002.655	27.552
22186.684	33.420	105.849	647.088	674.352	469.890	0.426	55.558	54.447	6.162	4.517	17.227	50001.650	27.656
22186.883	33.387	105.879	647.102	674.351	469.508	0.420	55.662	54.569	6.159	4.490	17.231	50000.630	27.212
22187.083	33.389	105.890	646.542	674.361	469.931	0.416	55.658	54.524	6.192	4.540	17.231	50000.105	26.960
22187.283	33.386	105.887	647.425	674.490	469.975	0.428	55.610	54.482	6.197	4.510	17.225	50000.400	27.009
22187.483	33.476	105.981	647.210	674.630	469.720	0.420	55.673	54.551	6.174	4.511	17.215	50003.786	26.872
22187.683	33.487	105.963	646.870	674.583	470.317	0.417	55.599	54.509	6.192	4.522	17.222	50001.790	27.305
22187.883	33.476	105.955	646.545	674.721	469.691	0.418	55.616	54.480	6.231	4.551	17.210	50004.599	27.393
22188.086	33.482	105.919	647.147	674.700	470.310	0.421	55.569	54.528	6.195	4.535	17.203	50008.590	27.459
22188.286	33.573	106.004	646.879	674.675	470.255	0.415	55.581	54.427	6.097	4.528	17.205	50008.331	27.618
22188.486	33.654	105.986	646.934	674.727	470.338	0.414	55.634	54.546	6.229	4.517	17.202	50010.667	27.689
22188.686	33.604	105.967	647.037	674.844	469.868	0.404	55.676	54.566	6.199	4.508	17.207	50013.261	26.954
22188.886	33.670	106.012	647.233	674.965	470.011	0.416	55.603	54.487	6.217	4.513	17.217	50011.967	27.875
22189.086	33.718	106.085	646.843	675.103	470.311	0.415	55.694	54.549	6.166	4.567	17.235	50013.512	27.629
22189.286	33.617	105.999	647.446	675.119	470.133	0.419	55.636	54.550	6.189	4.522	17.224	50012.832	27.179
22189.486	33.708	106.032	646.736	675.145	470.186	0.399	55.681	54.580	6.172	4.556	17.231	50012.544	27.815
22189.688	33.723	106.039	647.212	675.256	469.924	0.424	55.638	54.551	6.180	4.544	17.228	50010.881	27.607
22189.888	33.699	105.985	647.363	675.326	469.828	0.413	55.699	54.578	6.240	4.504	17.217	50010.947	27.552
22190.088	33.699	106.100	647.517	675.482	469.507	0.415	55.654	54.529	6.134	4.534	17.220	50014.916	27.755
22190.290	33.671	105.990	647.639	675.471	469.945	0.414	55.658	54.567	6.196	4.524	17.210	50016.276	27.278
22190.490	33.688	106.081	646.920	675.471	469.837	0.428	55.696	54.627	6.198	4.532	17.201	50016.491	27.245
22190.690	33.667	106.081	646.778	675.553	470.322	0.424	55.640	54.452	6.182	4.538	17.205	50019.432	26.823
22190.890	33.665	106.040	647.304	675.444	469.571	0.444	55.725	54.551	6.219	4.485	17.217	50017.644	27.667
22191.090	33.710	106.115	646.794	675.371	470.207	0.440	55.700	54.621	6.168	4.510	17.217	50018.043	27.355
22191.292	33.690	106.126	646.719	675.377	470.174	0.427	55.621	54.485	6.225	4.543	17.214	50020.304	26.910
22191.492	33.641	106.149	646.940	675.294	469.903	0.422	55.588	54.466	6.205	4.569	17.226	50019.004	27.163
22191.694	33.653	106.145	647.171	675.227	469.970	0.433	55.698	54.650	6.210	4.574	17.220	50018.309	27.069
22191.894	33.695	106.170	646.686	675.149	469.966	0.446	55.688	54.638	6.152	4.525	17.222	50016.402	27.333
22192.094	33.677	106.171	647.383	675.280	469.875	0.444	55.694	54.625	6.189	4.517	17.225	50016.128	26.609
22192.294	33.691	106.135	647.080	675.200	470.300	0.436	55.624	54.499	6.179	4.533	17.219	50013.660	27.218
22192.494	33.661	106.175	647.061	675.149	469.710	0.444	55.553	54.465	6.174	4.502	17.210	50014.214	27.311
22192.694	33.709	106.153	646.981	675.126	469.652	0.448	55.588	54.523	6.212	4.535	17.207	50012.588	27.371
22192.901	33.614	106.132	646.904	675.011	469.707	0.448	55.619	54.527	6.204	4.504	17.205	50012.004	27.426
22193.101	33.688	106.183	647.373	675.027	469.572	0.446	55.674	54.557	6.188	4.488	17.208	50011.095	26.735
22193.301	33.656	106.188	646.886	674.946	469.512	0.455	55.692	54.537	6.272	4.509	17.207	50001.406	27.141
22193.501	33.651	106.203	647.044	674.963	469.971	0.452	55.670	54.559	6.131	4.491	17.201	50003.867	26.987
22193.701	33.728	106.269	647.695	675.060	468.973	0.430	55.575	54.464	6.188	4.498	17.221	50001.324	26.987
22193.901	33.723	106.228	647.394	675.098	469.282	0.423	55.572	54.465	6.212	4.491	17.218	49999.336	27.272
22194.101	33.702	106.267	646.876	675.176	470.303	0.431	55.642	54.519	6.205	4.535	17.218	50000.814	27.234
22194.301	33.696	106.265	647.128	675.217	470.318	0.430	55.676	54.588	6.191	4.528	17.231	49996.188	27.514
22194.501	33.665	106.236	647.398	675.212	470.487	0.446	55.570	54.434	6.184	4.551	17.224	49999.203	26.719
22194.703	33.671	106.183	647.223	675.011	469.372	0.445	55.590	54.494	6.173	4.552	17.226	49992.973	27.684
22194.905	33.676	106.297	646.436	674.952	470.175	0.442	55.646	54.615	6.185	4.548	17.222	49995.256	26.960
22195.107	33.686	106.266	646.667	674.902	469.808	0.442	55.663	54.536	6.195	4.522	17.215	49993.298	27.766
22195.307	33.663	106.325	647.277	674.866	470.007	0.459	55.683	54.580	6.192	4.501	17.203	49988.922	27.640
22195.509	33.704	106.317	646.757	674.824	469.597	0.448	55.682	54.594	6.179	4.565	17.205	49987.725	27.563
22195.709	33.625	106.324	646.902	674.818	469.443	0.448	55.664	54.568	6.187	4.587	17.208	49990.423	27.163
