MiniLab	10-Dec-12	5:31:20 AM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
17163.559	33.265	163.476	641.498	601.690	612.508	0.834	115.143	114.757	12.128	0.961	22.118	65123.906	4.497
17163.760	33.264	163.429	641.404	601.722	612.139	0.960	115.117	114.631	12.078	0.963	22.132	65122.731	4.596
17163.960	33.278	163.484	641.049	601.791	612.198	0.870	115.038	114.614	12.258	0.940	22.132	65123.448	4.179
17164.160	33.272	163.512	640.688	601.750	612.235	0.907	115.045	114.644	12.114	0.943	22.123	65123.359	4.530
17164.360	33.257	163.509	641.272	601.708	612.181	0.879	114.916	114.594	12.147	0.943	22.137	65124.364	4.173
17164.560	33.243	163.490	640.707	601.715	611.879	0.887	114.937	114.552	12.113	0.959	22.132	65123.381	4.585
17164.761	33.271	163.532	640.994	601.728	612.264	0.947	114.978	114.517	12.219	0.953	22.125	65124.254	5.034
17164.961	33.312	163.520	640.227	601.748	612.555	0.777	115.130	114.669	12.125	0.958	22.131	65123.256	4.629
17165.161	33.343	163.599	641.324	601.668	612.352	0.857	115.014	114.454	12.192	0.955	22.131	65124.342	4.497
17165.361	33.332	163.553	640.597	601.703	611.952	0.904	115.049	114.639	12.119	0.949	22.128	65120.440	4.574
17165.566	33.333	163.555	640.854	601.504	612.384	0.844	115.081	114.726	12.173	0.951	22.135	65121.430	4.502
17165.766	33.340	163.591	640.677	601.405	612.504	0.891	115.087	114.666	12.321	0.957	22.141	65121.452	4.420
17165.966	33.367	163.639	640.194	601.322	611.883	0.925	115.084	114.702	12.253	0.951	22.122	65119.582	5.056
17166.166	33.373	163.580	640.124	601.259	612.227	0.918	114.978	114.589	12.191	0.962	22.126	65120.004	4.831
17166.367	33.353	163.632	640.499	601.240	612.697	0.921	115.011	114.610	12.138	0.962	22.141	65123.115	4.025
17166.580	33.351	163.685	640.397	601.312	612.739	0.917	115.054	114.667	12.212	0.962	22.119	65122.871	4.848
17166.780	33.375	163.653	640.247	601.459	612.093	0.874	115.074	114.667	12.098	0.948	22.124	65123.433	4.612
17166.980	33.410	163.714	640.636	601.620	612.512	0.818	114.989	114.596	12.222	0.951	22.136	65123.899	4.470
17167.180	33.362	163.644	640.586	601.745	612.319	0.893	114.947	114.605	12.238	0.953	22.125	65123.662	4.387
17167.380	33.392	163.790	640.860	601.852	612.670	0.859	115.002	114.578	12.198	0.962	22.131	65127.572	4.886
17167.580	33.369	163.658	640.616	601.800	612.672	0.856	115.014	114.583	12.116	0.966	22.141	65127.594	4.897
17167.780	33.384	163.698	640.056	601.686	612.363	0.836	115.074	114.602	12.259	0.949	22.123	65126.515	4.892
17167.980	33.371	163.701	640.051	601.575	612.342	0.898	114.990	114.587	12.134	0.958	22.121	65124.172	4.672
17168.181	33.419	163.650	640.126	601.710	612.798	0.925	114.957	114.448	12.243	0.955	22.131	65125.510	4.491
17168.382	33.425	163.743	639.785	601.675	612.793	0.770	114.932	114.569	12.273	0.958	22.130	65123.263	4.777
17168.592	33.392	163.652	640.563	601.560	612.627	0.946	114.980	114.547	12.113	0.948	22.121	65123.182	4.448
17168.792	33.459	163.770	640.050	601.564	613.002	0.885	115.100	114.589	12.270	0.957	22.139	65122.029	5.133
17168.992	33.441	163.778	639.995	601.583	612.775	0.871	114.999	114.622	12.222	0.955	22.133	65119.464	4.979
17169.195	33.405	163.729	640.378	601.663	612.833	0.869	114.953	114.516	12.101	0.961	22.132	65118.858	4.634
17169.395	33.454	163.708	640.654	601.781	612.382	0.823	114.883	114.465	12.133	0.943	22.137	65120.440	4.979
17169.596	33.444	163.733	640.504	601.813	612.993	0.887	114.961	114.517	12.187	0.956	22.131	65119.464	5.188
17169.797	33.454	163.741	639.470	601.747	612.389	0.948	114.786	114.403	12.224	0.968	22.125	65119.169	5.286
17170.002	33.490	163.830	639.520	601.810	612.553	0.993	114.845	114.461	12.241	0.960	22.133	65112.945	4.842
17170.203	33.479	163.789	639.975	601.954	612.792	0.837	114.889	114.496	12.181	0.959	22.131	65112.591	4.914
17170.403	33.491	163.850	640.324	602.053	612.610	1.006	114.872	114.427	12.345	0.954	22.124	65113.093	4.519
17170.603	33.493	163.803	640.939	602.063	612.605	0.864	114.852	114.347	12.170	0.955	22.128	65111.689	4.700
17170.803	33.503	163.828	640.115	601.983	612.517	0.781	114.946	114.511	12.185	0.962	22.145	65110.662	4.672
17171.003	33.517	163.833	640.094	601.947	612.957	0.964	114.839	114.393	12.180	0.939	22.122	65107.986	5.127
17171.203	33.516	163.914	639.890	602.013	612.821	0.966	114.761	114.449	12.166	0.954	22.129	65110.107	4.859
17171.404	33.498	163.878	639.789	602.106	612.894	0.929	114.789	114.288	12.238	0.961	22.135	65108.784	5.062
17171.604	33.515	163.897	640.105	602.119	613.139	0.829	114.905	114.466	12.021	0.949	22.125	65103.012	5.078
17171.805	33.515	163.850	640.728	602.299	613.383	0.924	114.784	114.289	12.322	0.954	22.130	65102.140	4.574
17172.005	33.524	163.885	640.468	602.312	613.014	0.826	114.784	114.390	12.183	0.957	22.127	65101.356	4.886
17172.206	33.545	163.930	640.830	602.362	612.768	0.893	114.722	114.330	12.229	0.956	22.125	65099.538	4.947
17172.406	33.537	163.912	641.171	602.349	613.335	0.796	114.768	114.346	12.215	0.956	22.123	65099.412	5.001
17172.606	33.573	163.891	641.406	602.287	613.034	0.844	114.795	114.332	12.108	0.966	22.140	65094.076	4.886
17172.806	33.580	163.913	641.455	602.124	612.685	0.925	114.935	114.387	12.107	0.964	22.126	65093.285	4.431
17173.006	33.615	163.905	640.997	602.105	613.344	0.872	114.884	114.463	12.257	0.968	22.124	65093.647	4.968
17173.207	33.589	163.882	641.257	602.226	613.606	0.896	114.853	114.330	12.227	0.959	22.135	65084.830	4.661
17173.408	33.569	163.899	641.390	602.231	612.922	0.905	114.836	114.392	12.145	0.949	22.130	65085.473	4.771
17173.608	33.594	163.952	641.331	602.216	613.424	0.877	114.903	114.524	12.113	0.951	22.132	65085.621	4.672
17173.809	33.588	163.961	641.207	602.124	612.932	0.879	114.881	114.312	12.148	0.963	22.137	65087.269	4.322
17174.010	33.585	163.928	641.045	602.059	613.041	0.777	114.851	114.368	12.262	0.950	22.123	65084.823	5.127
17174.210	33.586	163.949	640.971	601.989	612.786	0.913	114.767	114.386	12.099	0.952	22.133	65085.547	5.254
17174.410	33.601	163.967	641.143	602.014	613.204	0.828	114.903	114.462	12.309	0.952	22.140	65086.626	4.574
17174.610	33.656	163.975	640.758	602.022	613.095	0.890	114.831	114.459	12.098	0.950	22.122	65085.096	4.470
17174.810	33.645	163.960	641.552	602.089	613.357	0.879	114.977	114.451	12.178	0.936	22.128	65087.535	3.982
17175.010	33.623	163.881	641.843	602.076	613.067	0.900	114.821	114.336	12.191	0.947	22.138	65089.915	4.256
17175.210	33.630	163.950	641.276	602.237	612.942	0.874	114.846	114.384	12.122	0.959	22.129	65089.302	4.004
17175.418	33.619	163.950	641.764	602.400	612.880	0.885	114.870	114.451	12.224	0.961	22.127	65089.701	4.371
17175.618	33.599	163.958	640.666	602.458	613.281	0.901	114.742	114.295	12.253	0.955	22.138	65090.336	4.141
17175.818	33.610	163.941	641.482	602.397	613.003	0.983	114.604	114.181	12.184	0.963	22.134	65088.732	4.223
17176.019	33.638	163.949	640.826	602.253	613.339	0.921	114.705	114.176	12.168	0.944	22.119	65087.860	4.250
17176.219	33.632	163.910	641.178	602.162	613.388	0.942	114.772	114.325	12.192	0.962	22.132	65089.708	4.579
17176.419	33.623	164.028	641.077	602.158	613.142	0.875	114.669	114.229	12.233	0.967	22.138	65089.642	4.267
17176.619	33.644	163.976	640.491	602.152	613.264	1.030	114.674	114.263	12.212	0.985	22.130	65089.035	4.365
17176.819	33.591	163.933	641.354	602.118	613.735	0.894	114.662	114.288	12.270	0.963	22.140	65088.149	4.590
17177.019	33.629	163.965	640.722	602.086	613.101	0.879	114.841	114.405	12.183	0.976	22.136	65088.429	4.217
17177.219	33.654	164.045	641.389	602.217	613.111	0.940	114.885	114.441	12.147	0.984	22.122	65088.651	4.376
17177.421	33.656	164.058	641.871	602.203	613.354	0.914	114.861	114.387	12.020	0.975	22.138	65087.979	4.919
17177.621	33.633	163.941	641.504	602.234	613.369	0.802	114.681	114.341	12.253	0.983	22.130	65089.316	4.519
17177.821	33.639	164.047	641.748	602.286	613.543	0.889	114.679	114.256	12.218	0.994	22.128	65085.510	4.530
17178.020	33.627	163.956	641.784	602.224	613.342	0.860	114.786	114.421	12.189	0.981	22.137	65087.550	3.943
17178.220	33.621	163.917	641.708	602.139	613.405	0.819	114.669	114.270	12.138	0.990	22.134	65085.222	4.157
17178.420	33.606	164.026	641.589	602.013	613.837	0.781	114.697	114.236	12.174	0.982	22.126	65085.732	4.459
17178.620	33.623	163.996	641.454	601.863	613.232	0.984	114.601	114.207	12.196	0.978	22.139	65084.527	4.596
17178.821	33.628	163.983	641.110	601.768	613.468	0.896	114.746	114.293	12.100	0.990	22.141	65084.586	4.245
17179.021	33.645	164.043	640.356	601.919	613.830	0.797	114.709	114.290	12.234	0.986	22.125	65084.667	4.574
17179.221	33.669	164.053	641.221	601.967	613.816	0.892	114.523	114.122	12.184	0.987	22.137	65082.361	4.837
17179.421	33.618	164.022	641.638	602.125	613.914	0.800	114.658	114.274	12.132	0.997	22.136	65080.639	4.223
17179.621	33.613	163.981	641.738	602.190	613.572	0.903	114.620	114.186	12.286	0.992	22.123	65079.494	4.766
17179.821	33.611	164.009	640.817	602.265	613.308	0.949	114.704	114.343	12.342	0.987	22.134	65078.873	5.073
17180.021	33.667	164.072	641.261	602.340	613.929	0.953	114.619	114.234	12.194	0.982	22.138	65079.250	4.908
17180.221	33.604	164.027	641.599	602.363	613.838	0.806	114.717	114.266	12.181	0.989	22.126	65080.048	4.124
17180.421	33.655	164.035	641.433	602.471	613.779	0.867	114.488	114.029	12.107	0.983	22.137	65077.779	4.864
17180.621	33.654	164.097	641.439	602.629	614.040	0.896	114.511	114.069	12.135	0.970	22.136	65076.862	4.442
17180.821	33.636	163.998	641.102	602.725	614.359	0.824	114.566	114.179	12.154	0.980	22.122	65077.491	4.650
17181.021	33.703	164.063	641.113	602.710	613.580	0.933	114.625	114.198	12.247	0.982	22.136	65077.195	4.667
17181.221	33.651	164.039	641.110	602.608	613.749	0.912	114.613	114.138	12.298	0.986	22.141	65077.432	5.001
17181.421	33.682	164.064	640.881	602.429	613.341	0.878	114.556	114.061	12.192	0.982	22.123	65078.363	4.678
17181.621	33.651	164.055	641.456	602.292	613.804	0.802	114.694	114.199	12.192	0.967	22.130	65078.806	4.640
17181.821	33.672	164.141	640.235	602.304	613.666	0.908	114.620	114.182	12.209	0.973	22.146	65079.937	4.826
17182.021	33.683	164.139	641.037	602.099	613.276	0.788	114.676	114.185	12.123	0.973	22.125	65087.313	5.413
17182.221	33.700	164.035	640.848	601.936	613.945	0.816	114.550	114.150	12.178	0.985	22.127	65087.993	4.777
17182.426	33.718	164.113	641.075	601.831	613.728	0.804	114.597	114.201	12.241	0.984	22.134	65088.718	4.766
17182.626	33.656	164.083	640.834	601.726	613.522	0.884	114.701	114.177	12.321	0.977	22.125	65091.792	4.535
17182.826	33.668	164.030	640.830	601.657	613.641	0.875	114.585	114.144	12.247	0.989	22.124	65091.800	4.760
17183.026	33.663	164.043	640.543	601.525	613.424	0.841	114.673	114.260	12.244	0.968	22.140	65093.958	4.930
17183.232	33.648	164.100	640.928	601.387	613.643	0.895	114.711	114.204	12.159	0.974	22.131	65095.769	4.848
17183.441	33.705	164.158	640.555	601.204	613.378	0.875	114.783	114.349	12.193	0.975	22.123	65095.074	4.683
17183.641	33.711	164.111	639.852	601.123	612.991	0.762	114.658	114.220	12.235	0.979	22.146	65095.355	4.793
17183.841	33.649	164.051	640.726	601.107	613.000	0.822	114.586	114.156	12.216	0.967	22.131	65095.503	4.272
17184.041	33.709	164.156	640.309	601.266	613.277	0.880	114.554	114.095	12.170	0.978	22.119	65097.395	5.177
17184.248	33.673	164.067	640.304	601.381	613.095	0.910	114.575	114.200	12.223	0.985	22.133	65099.198	4.267
17184.448	33.679	164.123	640.226	601.456	613.018	0.859	114.712	114.328	12.249	0.977	22.131	65100.499	4.661
17184.649	33.687	164.113	640.239	601.345	613.363	0.978	114.777	114.287	12.076	0.970	22.124	65101.393	4.524
17184.849	33.693	164.141	640.159	601.350	612.877	0.933	114.485	114.125	12.264	0.980	22.127	65101.016	4.853
17185.053	33.724	164.114	640.202	601.450	613.232	0.915	114.607	114.175	12.064	0.984	22.126	65103.101	5.138
17185.253	33.751	164.210	639.974	601.652	612.714	0.911	114.663	114.247	12.210	0.982	22.119	65100.277	4.952
17185.453	33.732	164.192	640.076	601.674	612.578	0.902	114.648	114.206	12.256	0.978	22.138	65099.945	4.607
17185.653	33.761	164.187	640.567	601.725	612.954	0.785	114.606	114.098	12.080	0.992	22.138	65098.895	4.870
17185.853	33.765	164.242	640.618	601.790	613.281	0.791	114.624	114.204	12.223	0.978	22.120	65099.797	4.640
17186.054	33.766	164.300	640.173	601.754	612.363	0.818	114.635	114.180	12.141	0.991	22.134	65100.942	4.848
17186.254	33.840	164.283	639.975	601.722	613.064	0.964	114.432	114.016	12.219	0.985	22.133	65097.299	4.799
17186.454	33.765	164.156	639.617	601.669	612.685	0.900	114.640	114.202	12.255	0.981	22.122	65098.304	4.650
17186.654	33.762	164.221	640.084	601.588	612.243	0.951	114.523	114.070	12.150	0.970	22.125	65096.330	5.062
17186.864	33.796	164.240	639.685	601.397	612.373	0.966	114.563	114.101	12.134	0.984	22.135	65092.731	4.831
17187.064	33.831	164.284	639.726	601.355	612.490	0.796	114.417	113.980	12.112	0.988	22.125	65095.096	4.305
17187.264	33.833	164.296	639.521	601.284	612.185	0.823	114.539	114.109	12.159	0.994	22.134	65092.376	4.519
17187.485	33.865	164.305	640.044	601.283	612.403	0.959	114.643	114.140	12.304	0.991	22.135	65091.896	4.870
17187.685	33.879	164.368	639.861	601.262	612.927	0.874	114.635	114.164	12.263	0.976	22.128	65092.258	5.001
17187.887	33.890	164.329	639.481	601.181	612.254	1.018	114.498	114.062	12.353	0.991	22.129	65091.741	4.683
17188.087	33.875	164.308	640.227	601.083	612.592	0.926	114.503	114.078	12.289	0.987	22.136	65090.314	4.733
17188.287	33.901	164.346	639.948	601.040	612.619	0.861	114.538	114.118	12.221	1.000	22.126	65092.339	4.925
17188.487	33.965	164.472	639.945	601.014	612.910	1.009	114.416	114.060	12.187	0.973	22.116	65090.676	5.155
17188.687	33.938	164.318	640.540	601.065	612.665	0.867	114.477	114.012	12.153	0.984	22.135	65091.674	5.056
17188.889	33.900	164.347	640.439	601.165	612.589	0.943	114.482	114.050	12.225	0.973	22.125	65087.927	4.497
17189.090	33.968	164.366	640.803	601.226	612.712	0.946	114.516	114.029	12.202	0.968	22.118	65088.577	4.914
17189.290	33.979	164.445	640.872	601.333	611.884	0.823	114.572	114.077	12.330	0.974	22.139	65086.914	5.001
17189.490	33.973	164.414	640.861	601.310	612.713	0.820	114.396	114.079	12.230	0.976	22.129	65085.325	4.579
17189.690	33.956	164.390	640.082	601.335	612.476	0.938	114.612	114.089	12.185	0.974	22.125	65084.313	4.996
17189.890	33.969	164.468	640.586	601.458	612.281	0.802	114.518	114.151	12.260	0.979	22.139	65085.916	4.705
17190.090	33.949	164.477	640.568	601.493	612.440	0.870	114.506	113.994	12.246	0.987	22.129	65084.194	5.045
17190.290	33.940	164.366	641.017	601.441	612.265	0.921	114.471	114.070	12.209	0.985	22.122	65084.727	5.078
17190.490	33.951	164.462	640.493	601.366	612.261	0.850	114.413	113.986	12.168	0.987	22.128	65086.397	5.478
17190.690	33.975	164.515	641.102	601.449	612.150	0.875	114.409	113.926	12.140	0.976	22.137	65082.842	4.941
17190.891	33.979	164.424	640.724	601.502	612.594	0.846	114.469	114.025	12.133	0.982	22.123	65082.435	4.870
17191.096	34.039	164.485	641.022	601.619	612.402	0.927	114.503	114.053	12.132	0.983	22.132	65079.582	4.744
17191.296	33.993	164.460	640.761	601.788	612.855	0.789	114.463	114.075	12.322	0.980	22.136	65080.809	4.650
17191.496	33.961	164.374	641.303	601.812	612.375	0.776	114.612	114.031	12.097	0.964	22.124	65081.319	5.089
17191.696	33.923	164.264	641.853	601.866	612.514	0.924	114.532	114.036	12.234	0.983	22.130	65080.203	4.322
17191.896	34.013	164.452	641.648	602.020	612.362	0.718	114.480	114.051	12.129	0.981	22.140	65079.035	4.925
17192.096	33.990	164.363	641.552	602.148	612.907	0.921	114.531	114.073	12.272	0.979	22.131	65081.378	4.661
17192.297	34.017	164.455	641.345	602.010	612.422	0.832	114.574	114.100	12.283	0.984	22.128	65079.035	5.199
17192.497	34.026	164.370	641.359	601.864	612.003	0.860	114.623	114.111	12.195	0.976	22.136	65079.678	5.402
17192.698	34.000	164.482	641.414	601.732	612.882	0.930	114.452	114.045	12.236	0.975	22.118	65080.957	4.881
17192.898	34.042	164.412	641.711	601.524	612.555	0.820	114.467	114.101	12.261	0.976	22.126	65079.361	4.502
17193.098	34.106	164.535	640.748	601.419	612.634	0.850	114.557	114.050	12.109	0.993	22.131	65081.046	4.727
17193.299	34.072	164.515	640.499	601.395	612.159	0.912	114.445	114.118	12.193	0.984	22.121	65079.183	4.809
17193.500	34.068	164.459	641.337	601.321	612.431	0.796	114.660	114.137	12.231	0.978	22.124	65079.760	4.820
17193.700	34.088	164.545	640.574	601.417	612.369	0.921	114.561	114.122	12.225	0.989	22.139	65080.218	4.958
17193.900	34.091	164.521	640.578	601.420	612.201	0.900	114.542	114.088	12.157	0.974	22.126	65081.763	5.330
17194.100	34.120	164.575	640.659	601.353	612.780	0.782	114.567	114.110	12.312	0.992	22.118	65082.694	4.481
17194.300	34.069	164.512	641.136	601.285	612.755	0.898	114.580	114.147	12.164	0.993	22.134	65084.542	4.859
17194.500	34.082	164.543	640.951	601.379	612.872	0.885	114.550	114.083	12.157	0.988	22.131	65084.889	4.661
17194.700	34.076	164.528	641.210	601.474	612.564	0.928	114.504	114.052	12.106	0.983	22.126	65084.638	4.678
17194.900	34.096	164.548	641.356	601.574	612.350	0.908	114.576	114.160	12.066	0.975	22.137	65085.843	5.807
17195.100	34.086	164.560	641.445	601.718	612.578	0.882	114.522	114.088	12.372	0.967	22.132	65086.722	4.552
17195.300	34.076	164.478	641.676	601.688	612.630	0.906	114.510	114.131	12.156	0.989	22.119	65084.098	4.974
17195.506	34.112	164.501	641.864	601.739	612.608	0.900	114.379	113.978	12.299	0.984	22.134	65083.950	5.051
17195.706	34.122	164.486	641.446	601.689	612.369	0.802	114.458	114.128	12.173	0.978	22.126	65084.283	4.897
17195.906	34.100	164.536	641.309	601.764	612.256	1.015	114.464	114.003	12.099	0.994	22.125	65085.177	4.563
17196.106	34.085	164.526	641.541	601.741	612.672	0.839	114.323	113.883	12.025	0.985	22.133	65083.256	5.303
17196.307	34.134	164.594	642.080	601.881	612.293	0.965	114.542	114.085	12.163	0.983	22.127	65084.985	5.034
17196.507	34.132	164.572	641.706	601.904	611.802	0.789	114.369	114.057	12.239	0.992	22.120	65085.096	4.897
17196.707	34.122	164.483	641.734	601.831	611.958	0.897	114.396	114.029	12.091	0.982	22.135	65079.826	5.445
17196.907	34.098	164.524	641.432	601.833	612.285	0.898	114.338	113.942	12.214	0.996	22.129	65080.336	4.585
17197.107	34.125	164.656	641.582	601.785	611.925	0.897	114.416	114.053	12.165	0.981	22.121	65079.146	5.303
17197.307	34.159	164.583	641.576	601.796	612.215	0.855	114.518	114.039	12.171	0.978	22.131	65077.505	4.842
17197.507	34.106	164.625	641.598	601.652	612.204	0.878	114.581	114.079	12.300	0.986	22.131	65076.219	4.634
17197.707	34.120	164.639	641.494	601.590	612.112	0.814	114.300	113.803	12.193	0.974	22.120	65079.028	4.464
17197.907	34.161	164.545	641.765	601.443	612.187	0.895	114.573	114.108	12.137	0.976	22.143	65077.639	4.365
17198.107	34.111	164.510	641.359	601.435	611.961	0.851	114.496	114.023	12.049	0.992	22.133	65077.565	3.976
17198.307	34.161	164.563	641.588	601.489	611.828	0.895	114.487	114.019	12.277	0.986	22.121	65077.092	4.398
17198.508	34.144	164.651	641.381	601.502	611.957	0.909	114.443	113.969	12.203	0.981	22.122	65078.001	5.221
17198.708	34.117	164.682	642.052	601.537	612.167	0.825	114.413	114.018	12.270	0.987	22.128	65078.126	4.925
17198.908	34.137	164.635	641.761	601.607	612.206	0.868	114.474	114.010	12.083	0.977	22.126	65077.202	4.519
17199.108	34.104	164.606	641.529	601.730	611.732	0.865	114.498	114.020	12.193	0.972	22.129	65077.491	5.007
17199.308	34.116	164.567	641.978	601.811	612.040	0.949	114.395	114.018	12.220	0.973	22.132	65075.916	5.566
17199.518	34.169	164.589	642.168	601.915	612.391	0.964	114.600	114.118	12.154	0.983	22.126	65077.831	4.322
17199.718	34.156	164.551	642.376	601.923	611.917	0.896	114.411	114.015	12.272	0.985	22.127	65078.178	5.286
17199.918	34.158	164.592	641.988	601.846	612.138	0.857	114.537	114.040	12.250	0.987	22.134	65076.840	4.667
17200.119	34.154	164.623	642.945	601.878	612.022	0.963	114.501	114.053	12.118	0.987	22.117	65077.513	4.842
17200.319	34.177	164.592	642.115	601.837	612.613	0.943	114.584	114.087	12.213	0.983	22.123	65077.003	4.716
17200.519	34.234	164.785	642.647	601.802	611.530	0.940	114.509	114.074	12.123	0.993	22.139	65077.794	5.166
17200.725	34.197	164.625	642.068	601.732	611.415	0.932	114.457	114.124	12.132	0.989	22.125	65076.449	5.248
17200.925	34.172	164.696	641.868	601.788	612.119	0.845	114.390	113.944	12.184	0.986	22.128	65077.454	5.138
17201.125	34.156	164.688	642.840	601.861	612.309	0.931	114.459	114.072	12.046	0.964	22.140	65077.868	4.727
17201.326	34.187	164.713	642.054	601.937	611.223	0.911	114.478	113.983	12.250	0.987	22.122	65078.599	5.040
17201.526	34.177	164.696	642.786	602.111	612.168	0.897	114.512	114.028	12.254	0.977	22.124	65077.439	4.623
17201.726	34.198	164.713	642.029	602.155	611.845	0.837	114.444	113.975	12.083	0.983	22.136	65077.409	4.919
17201.929	34.204	164.694	642.440	602.235	611.913	0.972	114.455	114.064	12.181	0.988	22.122	65077.646	3.916
17202.129	34.185	164.657	642.508	602.173	612.429	0.818	114.621	114.089	12.177	0.975	22.125	65076.885	4.749
17202.329	34.161	164.632	642.553	602.164	611.495	0.899	114.394	113.967	12.170	0.977	22.138	65076.914	4.799
17202.529	34.179	164.684	642.085	602.214	611.653	0.850	114.583	114.162	12.157	0.982	22.129	65079.154	4.513
17202.730	34.214	164.641	642.042	602.246	611.994	0.867	114.468	114.023	12.179	0.979	22.125	65078.333	5.188
17202.930	34.217	164.781	642.036	602.318	611.604	0.910	114.563	114.105	12.189	0.987	22.131	65078.792	4.738
17203.131	34.218	164.766	642.343	602.194	611.710	0.822	114.457	113.978	12.276	0.980	22.123	65077.047	5.018
17203.331	34.216	164.766	642.084	602.252	611.532	0.922	114.441	114.025	12.206	0.988	22.121	65078.599	4.596
17203.531	34.223	164.744	641.445	602.283	611.271	0.844	114.413	113.957	12.315	0.981	22.138	65077.291	4.919
17203.731	34.214	164.696	641.683	602.193	611.641	0.748	114.698	114.094	12.056	0.976	22.134	65077.624	5.341
17203.931	34.189	164.745	642.136	602.176	611.708	0.864	114.495	114.049	12.165	0.995	22.115	65077.254	4.398
17204.131	34.229	164.735	641.801	602.215	612.122	0.929	114.618	114.202	12.114	0.989	22.134	65079.176	5.451
17204.331	34.203	164.744	642.295	602.418	612.121	0.802	114.487	114.055	12.267	0.977	22.130	65081.607	4.481
17204.531	34.258	164.823	642.322	602.382	611.636	0.874	114.528	114.048	12.176	0.966	22.116	65076.478	4.694
17204.731	34.174	164.777	642.190	602.282	612.003	0.801	114.572	114.114	12.164	0.986	22.138	65077.047	4.650
17204.931	34.196	164.746	642.386	602.420	611.854	0.877	114.569	114.053	12.191	0.987	22.134	65076.715	5.215
17205.131	34.229	164.778	641.971	602.594	611.711	0.802	114.458	113.976	12.214	0.991	22.119	65076.256	4.486
17205.331	34.172	164.702	641.630	602.557	611.393	0.793	114.356	113.961	12.249	0.986	22.132	65075.443	4.376
17205.531	34.185	164.700	642.071	602.502	611.418	0.966	114.482	113.903	12.227	0.984	22.135	65077.180	4.426
17205.731	34.193	164.787	642.422	602.401	611.682	0.905	114.538	114.054	12.182	0.977	22.116	65077.690	4.343
17205.931	34.186	164.669	641.905	602.417	611.922	0.803	114.486	114.007	12.286	0.971	22.128	65075.865	4.047
17206.131	34.249	164.788	642.778	602.387	611.321	0.816	114.589	114.070	12.197	0.976	22.138	65077.476	4.470
17206.342	34.226	164.874	642.608	602.436	611.404	0.789	114.415	114.023	12.041	0.993	22.129	65075.739	4.804
