MiniLab	20-Oct-15	3:23:42 PM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
17797.444	32.796	117.646	661.110	682.268	470.849	0.540	70.284	69.084	7.559	5.569	18.948	54902.548	34.033
17797.644	32.846	117.752	661.218	682.336	470.616	0.527	70.201	68.986	7.470	5.583	18.962	54901.055	33.276
17797.844	32.873	117.674	661.972	682.269	471.301	0.541	70.217	69.055	7.544	5.590	18.959	54899.953	33.446
17798.044	32.817	117.658	662.267	682.200	470.754	0.558	70.236	69.041	7.606	5.571	18.947	54899.569	33.139
17798.244	32.921	117.755	661.704	682.201	470.920	0.541	70.260	69.086	7.594	5.589	18.951	54895.822	33.896
17798.444	32.871	117.680	662.097	682.200	471.114	0.535	70.179	69.018	7.578	5.618	18.930	54895.400	33.309
17798.644	32.859	117.698	662.039	682.127	470.818	0.537	70.273	69.035	7.487	5.586	18.931	54892.437	33.874
17798.844	32.953	117.788	661.768	682.188	470.711	0.548	70.339	69.067	7.546	5.580	18.943	54891.498	33.758
17799.044	32.898	117.766	661.633	682.254	470.993	0.526	70.277	69.103	7.602	5.571	18.944	54894.898	33.287
17799.244	33.002	117.779	662.274	682.228	470.741	0.544	70.284	69.078	7.532	5.611	18.948	54893.250	33.632
17799.444	32.923	117.701	662.260	682.203	471.814	0.536	70.229	68.981	7.548	5.606	18.946	54893.745	33.632
17799.644	32.985	117.740	662.659	682.097	471.070	0.538	70.217	69.051	7.539	5.566	18.948	54890.737	34.159
17799.844	33.051	117.843	662.706	682.082	471.011	0.538	70.386	69.196	7.618	5.587	18.956	54891.609	34.164
17800.044	33.019	117.747	662.566	682.163	470.732	0.539	70.382	69.217	7.609	5.587	18.952	54893.612	33.671
17800.244	33.089	117.834	662.333	682.117	471.412	0.559	70.316	69.090	7.529	5.580	18.946	54891.631	34.252
17800.444	33.068	117.873	662.396	682.170	470.918	0.545	70.335	69.174	7.573	5.625	18.937	54893.900	33.753
17800.644	33.091	117.774	662.720	682.089	471.341	0.530	70.480	69.234	7.580	5.609	18.937	54893.043	34.181
17800.844	33.080	117.770	662.652	682.105	471.026	0.529	70.378	69.188	7.525	5.609	18.938	54893.937	33.972
17801.044	33.049	117.754	662.970	682.088	470.921	0.530	70.321	69.155	7.533	5.566	18.939	54895.570	33.841
17801.244	33.152	117.827	662.147	681.998	471.707	0.537	70.323	69.154	7.477	5.655	18.939	54894.898	33.693
17801.444	33.143	117.780	662.641	681.875	471.252	0.547	70.427	69.246	7.621	5.610	18.944	54892.969	34.334
17801.644	33.084	117.745	662.759	681.801	471.130	0.564	70.425	69.212	7.619	5.612	18.941	54895.896	34.016
17801.844	33.102	117.794	662.605	681.947	471.285	0.554	70.349	69.148	7.608	5.544	18.959	54899.635	33.342
17802.044	33.190	117.795	662.320	681.967	470.969	0.540	70.419	69.291	7.628	5.587	18.952	54900.907	34.005
17802.244	33.143	117.844	662.396	681.936	471.360	0.575	70.516	69.304	7.590	5.623	18.954	54900.899	33.846
17802.444	33.184	117.823	662.238	681.930	470.742	0.562	70.457	69.253	7.537	5.574	18.941	54900.722	33.989
17802.644	33.212	117.834	662.674	681.808	471.752	0.559	70.419	69.234	7.591	5.601	18.945	54900.234	34.378
17802.844	33.203	117.784	661.736	681.819	471.149	0.572	70.473	69.263	7.551	5.589	18.944	54903.789	34.137
17803.044	33.151	117.800	661.385	681.849	471.053	0.557	70.406	69.220	7.546	5.665	18.945	54906.273	33.523
17803.244	33.155	117.794	661.705	681.749	471.201	0.549	70.411	69.283	7.599	5.583	18.940	54901.616	33.967
17803.444	33.197	117.836	662.093	681.749	471.648	0.550	70.349	69.211	7.605	5.605	18.932	54902.267	33.846
17803.644	33.158	117.807	661.492	681.780	470.687	0.545	70.274	69.089	7.584	5.595	18.941	54906.420	33.802
17803.844	33.189	117.815	661.589	681.781	471.437	0.549	70.315	69.126	7.529	5.562	18.948	54897.965	34.252
17804.044	33.225	117.876	661.302	681.877	471.089	0.532	70.243	69.059	7.559	5.571	18.956	54900.367	33.753
17804.244	33.197	117.810	661.662	681.834	470.919	0.524	70.324	69.140	7.608	5.599	18.947	54898.638	33.737
17804.446	33.235	117.847	661.876	682.027	471.097	0.521	70.277	69.038	7.543	5.568	18.951	54894.632	34.246
17804.648	33.263	117.860	662.056	682.204	471.176	0.529	70.312	69.183	7.569	5.597	18.958	54893.168	34.416
17804.848	33.248	117.873	661.632	682.426	471.571	0.541	70.358	69.177	7.620	5.570	18.951	54896.117	34.044
17805.048	33.328	117.926	661.614	682.567	470.845	0.536	70.353	69.213	7.580	5.630	18.953	54895.267	34.373
17805.248	33.350	117.829	662.623	682.740	470.482	0.539	70.324	69.144	7.567	5.662	18.949	54894.565	34.296
17805.450	33.370	117.921	662.837	682.802	471.388	0.547	70.329	69.215	7.581	5.553	18.932	54896.775	34.614
17805.650	33.399	118.071	662.565	682.979	471.477	0.544	70.302	69.145	7.536	5.603	18.932	54897.448	34.203
17805.852	33.414	117.922	663.014	683.203	470.976	0.549	70.346	69.158	7.582	5.617	18.934	54901.372	33.665
17806.052	33.423	117.897	663.356	683.378	471.083	0.546	70.316	69.180	7.507	5.612	18.940	54904.868	33.846
17806.255	33.420	117.867	663.629	683.465	471.092	0.539	70.375	69.144	7.554	5.598	18.945	54903.442	34.411
17806.455	33.504	118.001	662.705	683.651	471.295	0.543	70.428	69.230	7.610	5.617	18.949	54908.024	33.890
17806.655	33.465	117.891	662.731	683.812	471.342	0.539	70.364	69.201	7.545	5.629	18.955	54908.756	33.731
17806.855	33.423	117.921	663.053	683.978	471.323	0.542	70.364	69.187	7.574	5.635	18.965	54908.771	33.512
17807.055	33.537	117.960	663.320	684.040	470.973	0.548	70.380	69.201	7.556	5.616	18.952	54914.972	33.808
17807.255	33.484	118.060	663.464	684.203	471.181	0.545	70.337	69.193	7.587	5.656	18.961	54916.709	33.709
17807.455	33.492	117.959	663.739	684.158	471.406	0.544	70.375	69.175	7.583	5.624	18.947	54917.773	34.066
17807.655	33.478	118.008	663.773	684.222	471.106	0.542	70.541	69.331	7.600	5.672	18.941	54921.631	33.638
17807.855	33.512	117.998	663.919	684.228	470.981	0.547	70.548	69.356	7.525	5.641	18.943	54919.044	34.005
17808.055	33.483	118.038	663.776	684.383	471.568	0.544	70.695	69.490	7.594	5.649	18.937	54957.174	34.159
17808.255	33.498	117.991	664.062	684.297	471.600	0.541	70.558	69.387	7.591	5.628	18.948	54955.452	34.422
17808.455	33.494	118.056	663.940	684.393	471.605	0.547	70.680	69.494	7.604	5.614	18.945	54958.682	34.055
17808.655	33.502	118.033	663.372	684.515	471.486	0.545	70.647	69.452	7.622	5.632	18.951	54960.633	34.011
17808.855	33.503	118.100	663.734	684.323	471.347	0.548	70.656	69.542	7.572	5.670	18.954	54959.451	34.575
17809.055	33.438	118.011	664.217	684.184	471.564	0.549	70.662	69.494	7.584	5.615	18.950	54964.935	34.493
17809.255	33.380	118.045	663.611	683.943	471.796	0.546	70.763	69.540	7.588	5.635	18.953	54966.147	34.515
17809.455	33.445	118.048	663.330	683.681	471.224	0.549	70.774	69.581	7.631	5.636	18.959	54963.065	34.170
17809.655	33.409	118.098	662.640	683.583	471.425	0.550	70.784	69.528	7.605	5.633	18.956	54972.318	34.005
17809.855	33.340	118.082	662.683	683.394	471.026	0.545	70.789	69.589	7.612	5.603	18.947	54974.366	33.923
17810.055	33.315	118.096	662.504	683.213	471.486	0.550	70.728	69.519	7.628	5.619	18.937	54971.705	33.978
17810.258	33.240	118.034	662.324	682.849	471.590	0.543	70.729	69.539	7.571	5.662	18.935	54968.438	34.449
17810.458	33.240	118.051	661.894	682.664	471.739	0.547	70.712	69.409	7.628	5.630	18.950	54968.601	33.824
17810.658	33.194	117.979	662.059	682.513	471.169	0.543	70.730	69.585	7.619	5.662	18.937	54966.509	33.567
17810.858	33.213	118.046	661.812	682.369	471.555	0.543	70.730	69.626	7.622	5.639	18.945	54966.428	33.731
17811.058	33.184	118.045	661.557	682.319	471.316	0.541	70.833	69.691	7.582	5.588	18.951	54966.923	34.087
17811.258	33.092	118.125	661.890	682.209	471.247	0.547	70.821	69.602	7.623	5.569	18.955	54970.663	33.260
17811.461	33.083	117.986	662.066	682.060	471.582	0.543	70.843	69.566	7.646	5.630	18.953	54967.706	34.225
17811.661	33.021	118.024	661.859	682.150	471.283	0.548	70.832	69.675	7.603	5.601	18.954	54974.521	34.000
17811.862	33.080	118.011	661.728	682.085	471.337	0.552	70.796	69.641	7.614	5.673	18.954	54973.154	33.649
17812.062	33.058	118.070	662.277	682.161	470.928	0.552	70.893	69.679	7.612	5.672	18.952	54973.619	34.109
17812.264	33.006	117.967	661.534	682.198	471.473	0.553	70.921	69.668	7.665	5.643	18.951	54980.153	33.775
17812.464	32.986	118.072	661.584	682.184	471.271	0.548	70.884	69.664	7.643	5.664	18.934	54979.081	34.082
17812.664	32.968	118.090	662.028	682.085	471.510	0.544	70.928	69.749	7.540	5.636	18.944	54979.089	33.709
17812.864	33.010	118.080	661.761	681.924	471.075	0.548	70.869	69.701	7.573	5.677	18.945	54979.251	34.071
17813.064	32.878	117.979	661.723	681.757	470.796	0.543	70.853	69.675	7.634	5.626	18.942	54979.488	34.252
17813.264	32.903	118.006	661.000	681.658	471.170	0.548	70.795	69.576	7.599	5.687	18.940	54974.469	34.394
17813.464	32.934	118.011	661.501	681.576	471.297	0.549	70.802	69.548	7.659	5.627	18.932	54974.639	34.131
17813.664	32.938	118.008	661.970	681.482	471.243	0.547	70.823	69.652	7.602	5.634	18.954	54975.090	34.751
17813.864	32.848	117.971	661.554	681.365	471.259	0.544	70.840	69.701	7.603	5.638	18.950	54971.173	34.268
17814.063	32.782	117.998	661.740	681.175	471.408	0.548	70.855	69.638	7.612	5.688	18.955	54971.402	34.263
17814.263	32.817	117.958	661.420	681.147	471.136	0.553	70.869	69.718	7.642	5.639	18.948	54966.635	34.186
17814.463	32.808	117.978	660.921	681.059	471.044	0.548	70.917	69.685	7.599	5.685	18.950	54967.647	34.252
17814.663	32.805	118.078	661.196	681.085	470.715	0.547	70.836	69.596	7.534	5.690	18.949	54970.700	33.709
17814.863	32.718	117.944	661.409	681.038	470.722	0.548	70.771	69.622	7.624	5.663	18.937	54967.817	33.994
17815.063	32.815	118.047	661.604	681.043	471.051	0.551	70.769	69.535	7.570	5.668	18.938	54969.451	34.203
17815.263	32.715	117.971	661.828	680.990	471.087	0.550	70.800	69.659	7.608	5.673	18.934	54966.413	33.830
17815.463	32.743	118.084	661.526	681.009	470.858	0.545	70.736	69.604	7.560	5.688	18.936	54965.637	34.153
17815.664	32.677	118.030	661.030	681.064	470.834	0.552	70.669	69.581	7.576	5.655	18.943	54964.077	34.093
17815.864	32.643	117.934	661.152	681.017	470.619	0.548	70.736	69.487	7.595	5.673	18.937	54963.457	34.438
17816.064	32.574	117.981	661.209	680.856	470.689	0.544	70.828	69.689	7.615	5.607	18.950	54962.178	34.082
17816.264	32.587	118.022	660.986	680.775	471.053	0.543	70.889	69.678	7.618	5.627	18.959	54964.247	33.813
17816.464	32.604	117.979	660.933	680.694	470.890	0.541	70.790	69.573	7.551	5.663	18.946	54960.618	34.175
17816.664	32.628	117.995	660.532	680.493	470.871	0.543	70.686	69.542	7.629	5.653	18.949	54960.160	34.641
17816.864	32.602	117.979	660.990	680.306	471.140	0.539	70.787	69.584	7.621	5.626	18.955	54960.456	34.373
17817.064	32.603	117.958	661.321	680.225	471.078	0.547	70.702	69.524	7.589	5.656	18.944	54960.256	34.548
17817.264	32.532	118.003	660.812	680.118	470.751	0.541	70.681	69.472	7.585	5.662	18.948	54959.998	34.301
17817.465	32.603	118.049	660.737	680.139	470.796	0.541	70.727	69.536	7.610	5.675	18.934	54962.318	34.285
17817.667	32.596	118.074	660.777	679.993	471.032	0.539	70.702	69.456	7.647	5.679	18.938	54962.511	33.989
17817.867	32.559	117.998	660.221	679.807	470.859	0.535	70.663	69.457	7.574	5.655	18.939	54957.337	34.861
17818.067	32.556	118.043	660.070	679.800	471.180	0.537	70.628	69.418	7.598	5.613	18.937	54959.658	33.676
17818.267	32.553	118.000	660.023	679.794	470.874	0.540	70.566	69.403	7.593	5.622	18.942	54959.074	33.868
17818.467	32.549	118.011	659.981	679.780	470.873	0.537	70.555	69.457	7.605	5.637	18.946	54958.091	33.852
17818.667	32.533	118.041	659.883	679.622	469.833	0.537	70.431	69.359	7.531	5.668	18.949	54953.915	34.356
17818.867	32.556	118.007	659.881	679.585	470.360	0.533	70.503	69.279	7.562	5.647	18.955	54953.767	34.011
17819.067	32.514	118.032	660.376	679.686	470.733	0.537	70.582	69.408	7.595	5.621	18.955	54945.807	34.345
17819.267	32.506	117.915	660.293	679.719	470.736	0.540	70.503	69.292	7.551	5.629	18.949	54945.962	33.753
17819.467	32.594	118.017	660.157	679.930	470.322	0.536	70.461	69.334	7.595	5.655	18.947	54940.397	33.956
17819.667	32.577	118.046	660.225	679.936	471.200	0.543	70.505	69.351	7.560	5.648	18.942	54939.946	33.769
17819.868	32.562	118.037	660.667	679.905	471.417	0.537	70.603	69.455	7.614	5.606	18.938	54938.534	33.331
17820.068	32.574	118.000	660.668	679.775	470.527	0.545	70.585	69.357	7.588	5.633	18.934	54931.476	33.901
17820.268	32.618	117.948	660.266	679.900	470.307	0.536	70.580	69.371	7.568	5.640	18.931	54930.744	34.285
17820.468	32.611	117.996	659.825	680.083	470.611	0.534	70.465	69.211	7.523	5.658	18.930	54929.842	34.203
17820.669	32.655	118.084	660.716	680.250	470.762	0.532	70.522	69.293	7.539	5.690	18.939	54930.796	33.764
17820.869	32.622	118.073	660.073	680.239	470.122	0.540	70.399	69.185	7.615	5.586	18.951	54928.416	34.312
17821.069	32.540	118.070	659.973	680.463	470.737	0.532	70.381	69.221	7.622	5.616	18.952	54913.693	33.638
17821.269	32.619	118.032	660.541	680.541	469.987	0.547	70.396	69.205	7.627	5.596	18.953	54910.005	34.104
17821.469	32.527	118.017	660.508	680.726	470.259	0.549	70.372	69.199	7.543	5.664	18.959	54913.338	33.638
17821.669	32.567	118.046	660.752	680.741	470.787	0.537	70.390	69.199	7.601	5.614	18.957	54912.267	34.345
17821.869	32.599	118.090	660.237	680.873	470.644	0.535	70.413	69.201	7.598	5.606	18.945	54915.038	33.567
17822.069	32.544	118.068	661.530	680.897	469.785	0.548	70.279	69.131	7.558	5.637	18.939	54915.149	33.561
17822.269	32.527	118.065	660.694	680.980	470.940	0.541	70.250	69.070	7.573	5.615	18.949	54912.939	33.638
17822.471	32.593	118.113	661.211	680.981	469.972	0.541	70.170	68.959	7.546	5.630	18.943	54912.289	33.896
17822.671	32.536	118.101	661.459	681.045	470.464	0.538	70.087	68.858	7.562	5.617	18.936	54910.862	33.424
17822.871	32.520	118.094	661.309	680.868	470.584	0.546	69.995	68.786	7.568	5.566	18.933	54910.456	34.214
17823.071	32.623	118.116	661.392	680.991	470.038	0.545	69.965	68.813	7.563	5.603	18.938	54908.120	34.038
17823.271	32.589	118.184	661.335	681.119	470.786	0.538	70.044	68.863	7.528	5.584	18.937	54906.864	33.446
17823.471	32.579	118.102	662.026	681.147	470.505	0.532	70.070	68.840	7.542	5.595	18.950	54906.339	33.402
17823.671	32.694	118.126	662.599	681.254	470.706	0.544	70.150	69.046	7.574	5.636	18.950	54894.499	34.499
