MiniLab	20-Oct-15	3:27:23 PM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
18011.068	32.769	149.091	713.709	684.600	484.402	0.895	108.335	107.304	11.563	8.321	23.246	64858.637	51.901
18011.268	32.758	149.120	713.497	684.497	484.463	0.894	108.324	107.187	11.577	8.331	23.250	64856.686	52.658
18011.471	32.823	149.106	713.228	684.506	484.439	0.888	108.376	107.288	11.676	8.267	23.254	64857.927	51.649
18011.671	32.756	149.065	712.749	684.419	484.642	0.900	108.303	107.201	11.612	8.326	23.251	64859.014	52.433
18011.871	32.764	149.070	712.787	684.411	484.219	0.887	108.259	107.159	11.643	8.322	23.247	64857.410	52.329
18012.071	32.722	148.952	712.814	684.442	484.141	0.889	108.368	107.227	11.651	8.299	23.258	64866.900	52.077
18012.271	32.720	149.116	712.537	684.526	484.165	0.879	108.365	107.264	11.706	8.239	23.251	64866.331	52.109
18012.471	32.780	149.093	713.063	684.525	484.681	0.890	108.267	107.195	11.570	8.330	23.261	64864.409	52.137
18012.671	32.725	149.022	713.190	684.584	484.178	0.890	108.448	107.279	11.561	8.308	23.258	64867.484	52.438
18012.871	32.531	149.232	712.789	684.743	484.248	0.898	108.565	107.461	11.682	8.301	23.265	64866.427	52.477
18013.071	32.699	149.110	713.125	684.787	484.719	0.884	108.375	107.298	11.600	8.325	23.269	64867.853	52.499
18013.271	32.682	149.145	713.399	684.887	484.240	0.885	108.381	107.300	11.554	8.304	23.268	64870.381	51.841
18013.471	32.691	149.178	713.876	684.957	484.843	0.884	108.375	107.265	11.641	8.333	23.269	64869.324	52.603
18013.671	32.793	149.172	713.755	685.064	484.448	0.872	108.241	107.066	11.640	8.313	23.264	64867.787	51.600
18013.871	32.872	149.161	713.456	685.116	484.657	0.893	108.199	107.117	11.587	8.323	23.273	64867.218	52.197
18014.073	32.807	149.146	713.771	685.232	484.313	0.877	108.184	107.039	11.640	8.335	23.275	64866.804	51.994
18014.273	32.827	149.195	713.564	685.324	485.156	0.868	108.137	106.950	11.564	8.310	23.264	64866.294	51.764
18014.473	32.890	149.313	713.377	685.405	484.464	0.885	108.326	107.209	11.657	8.303	23.265	64866.272	51.989
18014.673	32.864	149.226	713.676	685.256	484.118	0.878	108.250	107.192	11.579	8.332	23.263	64865.340	51.643
18014.873	32.834	149.162	713.578	685.294	484.843	0.875	108.257	107.050	11.565	8.305	23.268	64865.910	51.737
18015.073	32.895	149.204	713.995	685.199	484.176	0.875	108.357	107.354	11.629	8.355	23.268	64864.453	52.367
18015.273	32.815	149.279	713.152	685.205	484.685	0.873	108.396	107.165	11.653	8.302	23.253	64863.389	51.545
18015.473	32.812	149.306	712.975	685.258	484.075	0.877	108.371	107.224	11.669	8.317	23.254	64864.513	51.759
18015.673	32.983	149.305	712.725	685.308	483.868	0.869	108.102	107.058	11.602	8.327	23.253	64869.952	51.682
18015.873	32.857	149.237	712.903	685.377	484.111	0.872	108.324	107.189	11.605	8.339	23.260	64868.001	51.155
18016.073	32.904	149.329	713.124	685.297	485.099	0.888	108.404	107.258	11.652	8.342	23.248	64869.487	52.548
18016.273	32.869	149.287	713.315	685.515	484.906	0.892	108.417	107.359	11.669	8.293	23.248	64867.890	52.241
18016.473	33.105	148.983	713.632	685.532	484.815	0.892	108.470	107.319	11.658	8.335	23.245	64868.349	52.115
18016.673	32.939	149.349	713.393	685.760	483.886	0.889	108.321	107.261	11.607	8.310	23.245	64867.284	51.885
18016.873	32.919	149.332	713.692	685.874	484.478	0.847	108.281	107.213	11.539	8.295	23.248	64869.686	51.682
18017.073	32.712	149.297	713.413	685.844	483.832	0.899	108.442	107.311	11.664	8.346	23.250	64868.718	51.934
18017.273	32.950	149.324	714.021	685.787	484.635	0.887	108.429	107.379	11.679	8.297	23.254	64870.012	52.384
18017.473	32.868	149.306	714.140	685.773	484.618	0.883	108.500	107.308	11.627	8.371	23.249	64873.618	51.199
18017.673	32.958	149.350	713.840	685.723	484.606	0.852	108.449	107.337	11.681	8.316	23.256	64871.098	52.724
18017.873	32.898	149.337	713.526	685.780	484.327	0.867	108.276	107.226	11.615	8.287	23.257	64874.173	51.676
18018.073	32.967	149.278	713.673	685.670	484.697	0.865	108.405	107.228	11.578	8.350	23.256	64869.339	52.581
18018.273	32.912	149.346	714.360	685.676	484.444	0.876	108.392	107.267	11.558	8.318	23.256	64870.861	52.499
18018.473	32.935	149.410	714.001	685.659	484.358	0.876	108.544	107.380	11.607	8.333	23.262	64869.864	52.811
18018.673	32.853	149.331	714.608	685.545	484.375	0.914	108.550	107.378	11.587	8.312	23.272	64870.921	52.285
18018.873	32.753	149.491	714.066	685.527	484.513	0.893	108.634	107.622	11.666	8.348	23.269	64871.453	52.416
18019.073	32.990	149.314	715.038	685.367	484.567	0.893	108.629	107.416	11.665	8.371	23.267	64869.272	52.893
18019.273	32.918	149.434	713.559	685.407	484.646	0.889	108.286	107.210	11.642	8.327	23.265	64873.234	51.473
18019.473	32.974	149.377	714.338	685.263	484.664	0.875	108.363	107.292	11.684	8.336	23.262	64874.365	52.104
18019.673	33.003	149.459	713.966	685.235	484.922	0.884	108.218	107.125	11.605	8.316	23.269	64874.010	52.647
18019.873	32.939	149.516	714.258	685.219	484.212	0.882	108.257	107.145	11.522	8.292	23.271	64876.065	52.115
18020.073	33.007	149.490	713.813	685.159	484.684	0.880	108.269	107.129	11.505	8.323	23.256	64874.616	52.192
18020.273	33.032	149.487	713.940	685.130	484.584	0.892	108.481	107.328	11.635	8.295	23.254	64874.986	52.636
18020.473	33.143	149.492	714.198	685.176	484.982	0.874	108.455	107.350	11.610	8.380	23.247	64873.618	52.740
18020.673	32.849	149.653	713.994	685.353	485.062	0.871	108.487	107.314	11.654	8.321	23.251	64874.934	52.060
18020.873	33.149	149.427	713.904	685.389	484.410	0.887	108.361	107.337	11.627	8.320	23.245	64874.616	52.384
18021.073	33.114	149.490	714.038	685.543	483.911	0.886	108.331	107.296	11.638	8.357	23.249	64878.785	51.578
18021.273	33.182	149.323	714.889	685.575	484.106	0.869	108.419	107.301	11.694	8.325	23.246	64875.451	52.959
18021.473	33.070	149.543	714.150	685.724	484.637	0.886	108.361	107.240	11.585	8.341	23.245	64880.692	52.027
18021.674	33.124	149.390	714.109	685.598	484.841	0.881	108.378	107.291	11.607	8.366	23.256	64879.635	52.011
18021.874	33.046	149.605	713.838	685.705	484.823	0.867	108.198	107.113	11.614	8.276	23.255	64881.512	51.819
18022.074	33.015	149.542	713.963	685.593	484.489	0.866	108.257	107.082	11.567	8.313	23.259	64876.545	51.797
18022.274	33.091	149.501	714.512	685.691	484.440	0.874	108.223	107.156	11.555	8.384	23.265	64875.267	51.994
18022.474	33.069	149.517	714.252	685.794	484.866	0.890	108.277	107.165	11.611	8.323	23.260	64874.934	52.406
18022.674	33.069	149.552	714.547	685.935	484.763	0.882	108.284	107.122	11.565	8.343	23.271	64877.491	52.164
18022.874	33.106	149.462	714.472	685.975	484.620	0.879	108.413	107.372	11.588	8.356	23.275	64879.272	51.446
18023.074	33.079	149.521	714.426	685.991	484.777	0.872	108.382	107.219	11.677	8.344	23.276	64878.156	52.411
18023.274	33.121	149.371	714.594	685.981	484.940	0.858	108.521	107.375	11.627	8.285	23.274	64877.949	52.543
18023.474	33.031	149.674	714.030	686.056	484.335	0.884	108.390	107.369	11.681	8.247	23.268	64879.487	52.247
18023.674	33.067	149.683	714.247	686.011	484.415	0.900	108.360	107.191	11.625	8.323	23.266	64876.745	52.559
18023.873	33.076	149.600	714.257	686.084	484.812	0.909	108.293	107.143	11.607	8.297	23.262	64879.029	51.835
18024.073	33.090	149.644	714.387	685.987	483.823	0.884	108.297	107.225	11.635	8.263	23.263	64879.531	51.819
18024.273	33.094	149.684	714.345	685.861	484.440	0.876	108.315	107.218	11.692	8.322	23.249	64877.040	52.120
18024.473	33.132	149.707	714.454	685.761	484.858	0.880	108.329	107.080	11.623	8.336	23.254	64876.745	52.241
18024.673	33.059	149.741	714.503	685.716	484.463	0.875	108.296	107.195	11.589	8.335	23.256	64878.873	52.098
18024.873	33.031	149.578	714.524	685.577	484.078	0.874	108.276	107.199	11.534	8.315	23.247	64877.499	51.753
18025.073	33.062	149.630	714.371	685.543	484.347	0.874	108.231	107.132	11.657	8.334	23.247	64878.319	52.148
18025.273	33.101	149.496	714.949	685.402	484.658	0.871	108.218	107.108	11.649	8.353	23.245	64875.163	52.406
18025.473	32.959	149.787	714.585	685.472	484.941	0.879	108.408	107.277	11.659	8.301	23.251	64876.383	53.091
18025.673	32.820	149.823	714.487	685.679	484.214	0.884	108.386	107.318	11.645	8.364	23.254	64878.526	51.841
18025.873	32.888	149.786	714.987	685.744	484.522	0.866	108.462	107.330	11.643	8.316	23.254	64876.663	52.400
18026.073	33.022	149.690	714.514	685.880	484.369	0.887	108.489	107.340	11.629	8.318	23.264	64879.605	52.098
18026.273	33.050	149.653	714.229	685.955	484.840	0.892	108.350	107.225	11.612	8.308	23.263	64875.422	52.411
18026.473	33.009	149.614	714.816	686.012	484.974	0.891	108.345	107.201	11.578	8.274	23.274	64876.523	52.329
18026.673	33.021	149.714	714.889	686.121	484.411	0.891	108.439	107.358	11.583	8.272	23.271	64878.799	52.109
18026.875	33.011	149.678	715.592	686.073	484.167	0.884	108.525	107.419	11.659	8.348	23.269	64878.925	52.109
18027.075	33.019	149.712	715.226	685.963	484.173	0.875	108.442	107.259	11.563	8.350	23.271	64876.479	52.724
18027.275	32.945	149.668	715.078	686.022	484.502	0.878	108.490	107.364	11.582	8.375	23.270	64883.641	51.775
18027.475	32.981	149.723	714.965	685.907	484.619	0.884	108.446	107.307	11.657	8.310	23.271	64884.816	51.874
18027.675	33.004	149.708	714.708	685.801	484.731	0.879	108.438	107.355	11.528	8.290	23.272	64883.463	52.510
18027.875	33.021	149.734	714.903	685.810	483.952	0.863	108.498	107.308	11.599	8.260	23.259	64884.956	52.241
18028.075	33.032	149.703	714.653	685.790	484.751	0.875	108.378	107.240	11.632	8.281	23.257	64886.013	51.841
18028.277	32.977	149.622	715.106	685.624	484.440	0.882	108.523	107.312	11.767	8.320	23.255	64890.551	52.433
18028.477	33.019	149.700	714.867	685.524	484.817	0.876	108.363	107.299	11.677	8.312	23.249	64888.430	52.356
18028.679	32.986	149.719	714.386	685.508	484.527	0.885	108.298	107.166	11.576	8.304	23.251	64889.479	52.230
18028.879	33.008	149.741	715.622	685.347	484.430	0.889	108.317	107.202	11.566	8.335	23.248	64886.493	52.707
18029.079	32.931	149.746	715.147	685.290	484.716	0.886	108.192	107.100	11.565	8.294	23.247	64889.487	52.362
18029.279	33.023	149.777	715.181	685.242	484.414	0.899	108.193	107.100	11.520	8.298	23.246	64879.583	52.762
18029.479	33.021	149.778	715.054	685.279	484.155	0.890	108.204	107.142	11.612	8.304	23.247	64880.935	51.808
18029.681	32.968	149.792	714.399	685.333	484.308	0.903	108.169	107.012	11.438	8.305	23.251	64880.728	51.775
18029.881	33.004	149.700	714.749	685.375	484.708	0.886	108.177	107.078	11.535	8.282	23.254	64872.680	52.663
18030.081	33.005	149.837	715.005	685.468	484.271	0.892	108.202	107.026	11.512	8.289	23.259	64874.320	52.236
18030.281	33.082	149.804	715.173	685.445	484.444	0.887	108.162	107.034	11.648	8.325	23.259	64869.058	51.863
18030.481	33.075	149.763	714.735	685.276	484.476	0.888	108.211	107.170	11.664	8.333	23.253	64866.878	52.493
18030.681	33.119	149.843	714.625	685.134	484.138	0.899	108.216	107.120	11.550	8.311	23.274	64866.530	52.888
18030.884	33.061	149.855	714.115	685.001	484.180	0.893	108.274	107.130	11.580	8.337	23.272	64868.031	51.846
18031.087	33.165	149.776	713.585	684.822	484.752	0.877	108.289	107.200	11.648	8.307	23.270	64869.583	51.704
18031.287	32.945	150.056	713.619	684.715	484.512	0.887	108.371	107.252	11.657	8.348	23.272	64866.094	52.219
18031.487	33.104	149.790	713.622	684.736	484.213	0.867	108.283	107.189	11.618	8.292	23.265	64866.006	52.438
18031.690	33.267	149.638	714.016	684.878	484.346	0.865	108.292	107.212	11.657	8.294	23.265	64868.371	51.446
18031.890	33.095	149.870	713.645	685.101	484.350	0.869	108.204	107.134	11.622	8.338	23.267	64861.068	52.329
18032.090	33.015	149.896	714.141	685.272	484.551	0.877	107.935	106.956	11.551	8.321	23.265	64861.645	52.422
18032.290	33.119	149.873	714.410	685.464	484.737	0.867	108.094	107.044	11.649	8.343	23.259	64858.888	52.389
18032.490	33.109	149.858	714.952	685.489	484.694	0.872	108.084	107.105	11.531	8.350	23.249	64839.398	52.318
18032.693	33.088	149.817	714.591	685.496	484.433	0.875	108.119	107.009	11.562	8.321	23.245	64838.785	52.515
18032.893	33.020	149.775	715.012	685.454	484.373	0.870	108.101	106.990	11.489	8.302	23.256	64841.564	52.477
18033.093	33.081	149.859	715.273	685.289	484.830	0.902	108.156	107.071	11.612	8.307	23.250	64844.808	52.257
18033.293	33.038	149.918	714.466	685.125	484.541	0.906	108.193	107.053	11.590	8.350	23.244	64846.848	51.972
18033.493	33.048	149.820	714.005	684.755	484.312	0.874	108.103	107.009	11.535	8.328	23.248	64844.357	52.378
18033.693	33.000	149.842	713.524	684.802	484.823	0.878	108.168	107.002	11.610	8.324	23.240	64849.420	51.961
18033.896	33.022	149.892	713.695	684.736	484.310	0.912	108.160	107.010	11.621	8.310	23.248	64852.088	51.413
18034.096	32.995	149.843	713.405	684.740	484.533	0.896	108.260	107.137	11.690	8.340	23.256	64855.473	51.468
18034.296	33.031	149.855	713.497	684.733	484.336	0.889	108.207	107.126	11.538	8.315	23.256	64851.268	52.762
18034.496	33.032	149.913	713.840	684.891	484.439	0.905	108.171	107.054	11.583	8.352	23.265	64857.876	51.742
18034.696	33.019	149.867	713.261	684.838	484.039	0.880	108.160	107.064	11.608	8.326	23.265	64854.808	52.427
18034.896	32.998	149.857	713.387	684.786	484.614	0.906	108.134	107.076	11.594	8.343	23.260	64856.272	51.950
18035.096	33.047	149.852	713.054	684.575	484.393	0.895	108.137	107.003	11.570	8.303	23.271	64853.101	52.619
18035.296	32.958	149.910	713.106	684.413	484.410	0.906	108.028	106.917	11.563	8.341	23.266	64854.062	52.181
18035.496	33.002	149.926	712.607	684.323	484.525	0.905	108.144	107.054	11.599	8.309	23.274	64851.771	52.005
18035.696	33.038	149.897	712.714	684.266	484.358	0.875	108.065	106.943	11.695	8.276	23.261	64851.334	52.323
18035.896	32.959	149.943	712.512	684.401	484.444	0.887	108.118	107.008	11.551	8.364	23.263	64854.631	51.742
18036.096	32.938	149.901	712.986	684.477	483.830	0.886	108.018	106.940	11.586	8.309	23.253	64853.079	51.742
18036.296	32.962	149.839	713.000	684.601	484.133	0.890	108.004	106.864	11.556	8.328	23.253	64852.199	52.263
18036.496	33.006	149.912	713.019	684.656	484.709	0.904	108.052	106.915	11.596	8.299	23.252	64849.021	52.702
18036.696	32.958	149.978	712.964	684.765	484.063	0.892	108.075	106.982	11.606	8.299	23.237	64847.853	51.846
18036.896	32.931	149.924	712.557	684.784	484.296	0.891	107.937	106.917	11.532	8.321	23.253	64847.018	51.731
18037.096	32.953	149.967	713.174	684.890	484.060	0.897	107.945	106.767	11.525	8.294	23.243	64845.799	51.578
18037.296	32.923	149.904	712.809	684.807	484.809	0.884	107.984	106.881	11.633	8.287	23.243	64843.567	52.230
18037.496	33.010	149.847	712.697	684.753	484.702	0.875	108.151	106.978	11.521	8.318	23.245	64841.874	52.186
18037.696	33.186	149.849	713.261	684.732	483.968	0.893	108.105	106.968	11.582	8.333	23.247	64842.303	52.323
18037.896	33.055	149.911	713.102	684.852	484.297	0.895	108.048	106.994	11.537	8.333	23.259	64840.817	52.148
18038.096	33.011	149.984	713.532	684.954	484.183	0.895	108.036	107.007	11.597	8.333	23.261	64835.946	51.583
18038.296	32.939	149.980	713.084	684.927	484.786	0.879	107.903	106.845	11.581	8.286	23.265	64830.056	52.493
18038.496	32.900	149.994	713.159	685.035	484.306	0.908	107.957	106.879	11.537	8.264	23.269	64832.850	51.748
18038.696	32.960	150.030	712.988	684.953	484.030	0.897	107.979	106.866	11.561	8.314	23.271	64787.698	51.868
18038.896	32.934	150.048	713.220	684.922	484.698	0.899	108.043	107.004	11.563	8.300	23.271	64787.587	52.460
18039.096	32.933	149.989	712.947	684.886	484.012	0.889	108.031	106.957	11.632	8.314	23.264	64786.907	52.559
18039.297	32.917	150.034	713.210	684.881	483.669	0.891	108.210	107.151	11.614	8.306	23.259	64787.875	52.126
18039.497	32.893	149.990	713.194	684.841	484.642	0.883	108.177	107.058	11.592	8.322	23.248	64785.998	52.362
18039.697	32.840	150.091	713.744	684.933	484.924	0.885	108.132	107.088	11.681	8.298	23.256	64791.852	52.055
18039.897	32.807	150.103	713.823	684.937	484.290	0.886	108.402	107.336	11.591	8.333	23.252	64791.600	52.844
18040.097	32.843	150.040	713.532	684.889	484.496	0.882	108.216	107.172	11.607	8.300	23.239	64790.773	52.586
18040.297	32.820	150.021	713.481	684.853	484.237	0.883	108.295	107.255	11.641	8.308	23.240	64795.015	52.893
18040.497	32.800	150.051	713.533	684.944	484.234	0.885	108.355	107.223	11.672	8.312	23.236	64796.700	51.890
18040.697	32.749	150.032	713.102	684.977	484.251	0.888	108.266	107.159	11.634	8.364	23.246	64802.990	52.257
18040.897	32.750	150.036	712.811	684.971	484.455	0.908	108.244	107.123	11.576	8.298	23.244	64805.030	52.148
18041.097	32.768	149.992	712.879	684.916	484.721	0.874	108.258	107.133	11.604	8.345	23.246	64800.189	52.230
18041.296	32.714	150.000	713.203	685.053	483.994	0.895	108.209	107.138	11.677	8.316	23.246	64808.186	52.082
18041.496	32.722	150.013	713.215	685.081	484.505	0.894	108.240	107.101	11.669	8.315	23.263	64811.527	52.093
18041.699	32.696	150.003	713.049	685.098	484.384	0.874	108.267	107.210	11.541	8.338	23.265	64812.192	52.181
18041.899	32.735	149.993	713.352	685.190	484.254	0.892	108.195	107.139	11.552	8.325	23.264	64815.525	51.994
18042.099	32.720	149.987	713.156	685.271	484.505	0.908	108.201	107.173	11.564	8.341	23.269	64814.069	52.438
18042.299	32.737	149.969	713.760	685.293	484.723	0.900	108.240	107.230	11.589	8.327	23.264	64838.851	52.449
18042.499	32.760	150.026	713.657	685.356	485.008	0.898	108.180	107.116	11.633	8.322	23.266	64841.601	52.669
18042.699	32.759	150.045	713.187	685.310	484.570	0.917	108.166	107.023	11.602	8.326	23.255	64838.866	52.872
18042.899	32.708	149.994	713.642	685.238	484.771	0.880	108.079	106.865	11.479	8.323	23.266	64842.236	52.257
18043.099	32.696	149.992	713.398	685.311	484.444	0.876	108.290	107.208	11.637	8.390	23.249	64844.623	52.208
18043.299	32.652	150.030	713.127	685.235	483.845	0.889	108.360	107.152	11.611	8.334	23.245	64846.796	52.504
18043.499	32.806	150.053	714.104	685.224	483.841	0.880	108.104	106.986	11.601	8.334	23.257	64846.257	52.526
18043.699	32.744	150.028	713.708	685.092	484.502	0.903	108.172	107.087	11.586	8.321	23.248	64846.427	52.647
18043.899	32.720	150.011	713.200	685.017	484.366	0.901	108.238	107.080	11.597	8.304	23.251	64844.091	52.400
18044.099	32.725	150.005	713.168	684.997	484.608	0.884	108.280	107.090	11.623	8.319	23.236	64846.442	52.334
18044.299	32.718	150.041	712.826	684.955	484.467	0.880	108.194	107.044	11.605	8.314	23.237	64845.703	52.203
18044.499	32.714	150.122	713.269	684.747	484.446	0.890	108.154	107.134	11.578	8.379	23.247	64846.693	51.748
18044.699	32.733	150.074	713.233	684.548	484.613	0.888	108.217	107.158	11.553	8.348	23.253	64844.195	52.877
18044.899	32.675	150.079	713.358	684.485	485.043	0.896	108.083	106.950	11.471	8.354	23.252	64846.722	52.055
18045.099	32.645	150.060	713.831	684.377	484.869	0.874	108.205	107.014	11.624	8.342	23.260	64846.131	52.208
18045.299	32.678	150.051	713.571	684.154	484.804	0.868	108.217	107.033	11.626	8.339	23.260	64844.091	52.822
18045.499	32.682	150.093	712.922	684.037	484.304	0.892	108.289	107.057	11.661	8.337	23.258	64843.478	52.356
18045.699	32.686	150.084	713.238	683.787	484.744	0.908	108.219	107.038	11.632	8.341	23.262	64839.021	52.307
18045.899	32.636	150.038	712.719	683.684	484.964	0.870	108.221	107.014	11.518	8.324	23.259	64842.731	52.351
