MiniLab	20-Oct-15	3:17:28 PM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
17437.215	32.126	84.098	607.198	669.903	469.123	0.236	33.598	32.563	3.821	2.669	11.996	40188.166	18.237
17437.415	32.106	84.021	607.334	669.865	469.541	0.238	33.583	32.583	3.840	2.661	11.967	40221.004	18.116
17437.615	32.147	84.101	607.167	669.776	469.580	0.233	33.611	32.645	3.836	2.698	12.011	40222.083	18.017
17437.815	32.051	84.016	606.882	669.685	469.953	0.235	33.601	32.583	3.789	2.657	12.030	40222.334	17.946
17438.015	32.083	84.075	607.027	669.634	469.536	0.232	33.650	32.630	3.784	2.702	12.010	40222.497	17.984
17438.215	32.068	84.090	606.771	669.587	469.561	0.230	33.602	32.549	3.800	2.633	12.003	40223.206	18.034
17438.415	32.057	84.129	606.987	669.358	469.821	0.232	33.642	32.621	3.858	2.681	11.982	40220.301	18.522
17438.615	32.101	84.075	606.353	669.170	469.660	0.232	33.476	32.501	3.778	2.687	11.979	40222.940	18.472
17438.815	32.053	84.130	606.418	668.964	469.767	0.235	33.450	32.447	3.791	2.649	11.983	40225.069	17.760
17439.015	32.105	84.203	606.061	668.733	470.345	0.231	33.679	32.684	3.812	2.631	11.984	40221.876	18.198
17439.215	32.116	84.120	606.620	668.603	470.396	0.238	33.517	32.493	3.793	2.670	11.991	40221.817	18.434
17439.415	32.057	84.166	605.972	668.483	470.121	0.237	33.681	32.637	3.818	2.631	11.998	40222.393	18.478
17439.615	31.985	84.125	605.906	668.324	470.236	0.233	33.719	32.723	3.858	2.637	11.973	40224.256	17.842
17439.815	31.985	84.100	605.556	668.063	469.788	0.237	33.648	32.626	3.786	2.646	12.016	40220.834	18.500
17440.015	32.015	84.144	605.082	667.904	470.202	0.234	33.658	32.683	3.838	2.671	12.018	40216.643	18.385
17440.215	31.964	84.146	605.387	667.789	470.245	0.237	33.575	32.576	3.792	2.641	11.991	40220.021	17.760
17440.415	31.880	84.140	605.337	667.456	470.609	0.238	33.641	32.639	3.838	2.634	12.005	40218.757	18.412
17440.615	31.891	84.244	605.259	667.364	470.583	0.237	33.678	32.676	3.811	2.676	11.988	40219.333	17.913
17440.815	31.872	84.135	604.938	667.237	469.757	0.231	33.680	32.665	3.826	2.654	11.975	40219.459	18.615
17441.015	31.965	84.209	605.355	667.128	469.705	0.238	33.558	32.540	3.810	2.662	11.983	40215.379	18.461
17441.217	31.825	84.194	605.442	667.049	470.739	0.235	33.630	32.599	3.835	2.630	12.007	40220.161	18.209
17441.417	31.830	84.219	604.525	666.990	470.501	0.239	33.552	32.563	3.819	2.659	11.980	40218.624	18.045
17441.619	31.906	84.242	604.980	666.932	470.165	0.239	33.674	32.694	3.817	2.641	11.998	40214.403	18.790
17441.821	31.875	84.261	604.828	666.902	470.591	0.246	33.636	32.599	3.797	2.633	12.023	40215.963	18.467
17442.021	31.838	84.254	604.768	666.880	470.502	0.245	33.582	32.561	3.838	2.660	11.994	40221.469	18.176
17442.221	31.896	84.255	604.916	666.801	470.648	0.245	33.518	32.523	3.796	2.643	11.993	40220.287	18.039
17442.421	31.744	84.215	605.240	666.599	470.360	0.233	33.614	32.588	3.852	2.617	12.000	40220.235	17.875
17442.621	31.844	84.270	604.513	666.600	470.791	0.242	33.634	32.587	3.848	2.664	12.013	40216.843	18.500
17442.821	31.763	84.279	604.926	666.677	470.028	0.229	33.539	32.541	3.783	2.602	12.026	40215.283	18.220
17443.021	31.885	84.323	604.990	666.695	470.319	0.231	33.466	32.493	3.803	2.644	12.012	40215.697	17.990
17443.221	31.832	84.299	604.863	666.753	470.404	0.236	33.614	32.639	3.828	2.652	11.979	40212.733	18.434
17443.421	31.842	84.321	605.065	666.942	470.285	0.235	33.516	32.476	3.801	2.650	12.003	40214.537	17.595
17443.622	31.845	84.314	604.981	667.030	470.530	0.238	33.504	32.541	3.824	2.651	11.993	40215.327	18.374
17443.822	31.814	84.357	605.492	667.144	470.503	0.249	33.565	32.526	3.791	2.629	11.987	40215.830	17.864
17444.023	31.855	84.393	605.918	667.223	470.533	0.235	33.554	32.565	3.804	2.641	11.997	40217.744	17.650
17444.223	31.854	84.373	606.145	667.225	470.170	0.229	33.595	32.606	3.813	2.646	11.997	40219.474	17.847
17444.423	31.895	84.335	606.097	667.101	470.187	0.238	33.565	32.543	3.806	2.630	12.016	40215.815	18.401
17444.623	31.898	84.435	605.562	667.276	470.851	0.237	33.573	32.568	3.810	2.635	11.978	40221.565	17.683
17444.824	31.922	84.443	606.157	667.364	470.390	0.243	33.548	32.519	3.801	2.650	11.974	40221.905	17.913
17445.024	31.961	84.443	606.083	667.295	470.291	0.235	33.757	32.692	3.865	2.624	11.967	40220.205	18.165
17445.224	31.918	84.373	606.253	667.480	470.738	0.235	33.556	32.505	3.803	2.665	11.959	40227.101	17.984
17445.424	31.967	84.498	605.816	667.658	470.249	0.240	33.628	32.538	3.816	2.643	11.993	40226.362	18.659
17445.624	31.922	84.438	605.467	667.899	470.343	0.241	33.628	32.599	3.856	2.630	12.002	40230.405	18.138
17445.824	31.962	84.400	605.763	667.986	470.729	0.237	33.627	32.588	3.826	2.647	12.011	40234.049	18.538
17446.024	31.991	84.424	605.369	668.139	470.507	0.241	33.624	32.592	3.788	2.644	12.020	40237.951	17.535
17446.224	32.049	84.533	605.881	668.266	470.884	0.235	33.714	32.713	3.838	2.657	11.991	40241.100	18.472
17446.424	32.009	84.504	606.218	668.368	470.769	0.243	33.654	32.640	3.818	2.632	12.004	40249.621	17.760
17446.624	31.990	84.469	605.737	668.257	470.503	0.243	33.577	32.588	3.817	2.680	11.992	40244.263	18.368
17446.823	31.980	84.535	606.015	668.232	470.666	0.242	33.673	32.677	3.834	2.638	11.987	40292.164	17.683
17447.023	31.980	84.430	605.994	668.110	470.676	0.235	33.713	32.726	3.828	2.654	12.025	40290.272	18.248
17447.223	31.997	84.599	606.131	668.086	470.868	0.238	33.602	32.558	3.795	2.639	11.996	40292.253	17.645
17447.425	32.012	84.493	606.561	667.911	470.969	0.242	33.547	32.566	3.819	2.679	12.005	40289.496	18.270
17447.625	31.991	84.525	605.725	667.603	471.310	0.235	33.512	32.506	3.823	2.655	12.000	40290.634	17.825
17447.825	32.066	84.566	606.205	667.372	470.738	0.244	33.511	32.520	3.814	2.635	12.000	40283.539	18.341
17448.025	32.051	84.621	605.108	667.342	470.763	0.237	33.432	32.422	3.791	2.663	11.990	40289.592	17.261
17448.225	32.030	84.629	605.383	667.191	470.536	0.232	33.523	32.484	3.786	2.661	11.989	40287.190	17.573
17448.425	32.090	84.648	605.829	667.053	471.183	0.217	33.430	32.483	3.787	2.646	11.994	40271.321	18.483
17448.625	32.038	84.538	605.312	666.917	471.026	0.223	33.482	32.517	3.786	2.638	11.996	40274.130	17.935
17448.825	32.079	84.647	605.779	666.985	471.223	0.231	33.539	32.544	3.807	2.627	12.007	40268.402	17.666
17449.025	32.090	84.604	604.942	666.907	470.714	0.237	33.676	32.664	3.827	2.624	12.013	40262.519	17.677
17449.225	32.137	84.677	605.815	666.940	471.095	0.237	33.501	32.526	3.786	2.638	11.994	40260.870	17.946
17449.425	32.171	84.635	605.591	666.974	471.008	0.236	33.547	32.517	3.754	2.650	11.970	40247.463	18.324
17449.625	32.076	84.654	606.054	666.979	471.290	0.236	33.635	32.647	3.844	2.597	11.979	40248.513	17.469
17449.825	32.043	84.664	605.357	667.022	471.296	0.241	33.598	32.605	3.820	2.630	12.018	40249.814	17.513
17450.025	32.060	84.608	606.051	666.974	470.880	0.232	33.677	32.621	3.854	2.658	11.991	40246.244	17.831
17450.225	32.001	84.633	606.088	666.979	471.051	0.237	33.718	32.717	3.833	2.682	12.020	40247.692	17.979
17450.425	32.108	84.703	606.171	667.171	470.562	0.234	33.534	32.522	3.792	2.651	12.015	40254.204	17.908
17450.625	32.030	84.574	605.996	667.129	470.945	0.236	33.630	32.607	3.817	2.625	11.989	40255.948	17.699
17450.825	32.078	84.704	606.131	667.103	471.254	0.248	33.540	32.507	3.795	2.623	11.993	40255.837	18.160
17451.025	32.019	84.720	605.601	667.131	471.543	0.251	33.555	32.566	3.807	2.637	11.992	40260.227	17.606
17451.225	32.016	84.721	606.284	667.091	472.185	0.255	33.518	32.546	3.794	2.659	11.977	40261.129	17.765
17451.425	32.013	84.760	606.053	666.959	471.490	0.254	33.604	32.571	3.812	2.641	11.986	40260.272	17.995
17451.625	32.013	84.749	605.540	667.054	471.366	0.253	33.561	32.546	3.810	2.626	11.981	40259.917	17.732
17451.825	32.069	84.777	606.360	667.045	471.572	0.248	33.743	32.786	3.841	2.637	11.975	40252.859	18.631
17452.025	32.091	84.797	606.039	667.344	471.289	0.256	33.589	32.556	3.843	2.633	11.963	40254.566	18.116
17452.225	32.085	84.839	605.545	667.423	471.725	0.261	33.597	32.592	3.817	2.659	11.998	40252.290	17.699
17452.425	32.096	84.803	605.894	667.386	471.453	0.253	33.615	32.580	3.821	2.625	11.998	40252.009	18.132
17452.625	32.064	84.749	606.026	667.333	471.365	0.253	33.700	32.686	3.797	2.644	11.983	40253.731	18.494
17452.825	32.067	84.776	606.530	667.236	472.013	0.246	33.564	32.531	3.783	2.653	12.008	40252.541	18.193
17453.025	32.156	84.754	606.496	667.144	471.311	0.245	33.654	32.651	3.850	2.664	11.974	40253.406	18.478
17453.225	32.144	84.868	605.431	667.055	471.906	0.244	33.603	32.586	3.812	2.631	11.996	40255.283	17.853
17453.425	32.147	84.797	605.716	666.828	471.861	0.244	33.584	32.555	3.805	2.636	11.988	40254.344	18.467
17453.625	32.173	84.927	605.468	666.873	471.161	0.236	33.605	32.627	3.837	2.622	12.030	40262.770	17.666
17453.825	32.192	84.867	605.621	666.644	471.856	0.251	33.551	32.549	3.788	2.656	12.005	40260.693	17.853
17454.025	32.115	84.790	605.689	666.489	471.783	0.249	33.594	32.606	3.810	2.598	11.964	40261.122	17.804
17454.225	32.223	84.953	605.554	666.410	471.648	0.246	33.677	32.669	3.785	2.635	12.010	40260.582	17.721
17454.425	32.200	84.936	605.042	666.306	471.873	0.245	33.704	32.719	3.820	2.624	12.002	40260.338	18.264
17454.625	32.195	84.962	605.412	666.254	471.360	0.260	33.517	32.550	3.779	2.631	11.988	40261.883	18.039
17454.825	32.283	84.996	605.803	666.364	472.098	0.237	33.674	32.669	3.828	2.639	12.000	40265.032	17.869
17455.027	32.191	84.987	605.377	666.335	471.993	0.235	33.604	32.573	3.814	2.636	12.003	40265.372	17.688
17455.227	32.255	84.964	605.460	666.271	471.693	0.235	33.695	32.623	3.832	2.623	11.996	40268.114	18.138
17455.427	32.200	84.946	604.797	666.442	471.689	0.250	33.514	32.490	3.806	2.617	11.959	40267.899	17.995
17455.629	32.230	85.014	605.292	666.442	471.959	0.248	33.687	32.681	3.809	2.648	12.001	40268.454	17.787
17455.831	32.296	84.981	605.070	666.365	472.147	0.252	33.588	32.661	3.828	2.606	11.984	40267.707	18.429
17456.031	32.221	84.947	605.475	666.356	472.415	0.254	33.618	32.575	3.836	2.631	11.994	40268.298	18.127
17456.231	32.203	85.003	605.005	666.323	471.703	0.250	33.658	32.632	3.802	2.614	12.011	40275.955	18.056
17456.433	32.241	85.098	604.709	666.296	472.138	0.228	33.598	32.592	3.832	2.627	11.994	40274.086	18.270
17456.633	32.253	85.028	605.257	666.386	472.079	0.236	33.608	32.594	3.824	2.643	12.011	40275.586	18.017
17456.833	32.243	85.096	605.297	666.424	471.645	0.241	33.475	32.454	3.806	2.633	11.988	40276.162	17.694
17457.034	32.188	85.009	605.452	666.533	471.874	0.231	33.747	32.735	3.825	2.628	12.001	40275.268	17.573
17457.236	32.298	85.067	605.183	666.675	472.284	0.236	33.571	32.539	3.775	2.630	11.983	40273.746	18.461
17457.436	32.214	85.093	604.906	666.999	472.020	0.234	33.722	32.714	3.834	2.656	11.986	40276.059	18.143
17457.636	32.279	85.123	605.500	667.136	472.260	0.236	33.601	32.546	3.783	2.625	11.972	40273.420	18.407
17457.836	32.268	85.039	605.828	667.261	472.376	0.236	33.508	32.500	3.804	2.655	11.973	40282.164	18.220
17458.036	32.238	85.108	605.193	667.373	472.784	0.234	33.672	32.660	3.816	2.617	11.993	40283.250	17.913
17458.238	32.266	85.038	605.735	667.281	472.283	0.236	33.646	32.601	3.818	2.642	11.995	40283.576	17.831
17458.438	32.318	85.139	605.166	667.273	472.647	0.238	33.553	32.511	3.777	2.620	11.966	40282.829	17.858
17458.638	32.255	85.161	605.134	667.233	471.877	0.240	33.470	32.440	3.806	2.635	11.964	40285.593	17.398
17458.838	32.313	85.153	605.630	667.064	472.572	0.240	33.541	32.512	3.824	2.631	12.015	40282.984	17.919
17459.038	32.367	85.137	605.359	667.030	472.786	0.235	33.555	32.535	3.819	2.647	12.007	40282.622	18.220
17459.238	32.253	85.171	605.181	667.039	472.727	0.237	33.589	32.582	3.811	2.643	12.022	40281.462	17.809
