MiniLab	20-Oct-15	3:21:21 PM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
17668.693	33.096	105.089	650.757	684.124	468.107	0.425	55.676	54.641	6.194	4.506	16.481	49924.214	26.960
17668.893	33.082	105.067	650.720	683.832	468.361	0.422	55.644	54.598	6.157	4.514	16.496	49927.304	27.344
17669.093	33.030	105.130	650.540	683.750	467.683	0.422	55.666	54.530	6.167	4.515	16.496	49930.970	26.850
17669.293	33.007	105.080	650.501	683.427	468.144	0.419	55.675	54.597	6.181	4.475	16.469	49929.469	27.223
17669.493	33.060	105.097	650.366	683.171	467.737	0.424	55.731	54.703	6.164	4.506	16.492	49928.804	27.344
17669.693	32.977	105.135	649.512	683.043	468.026	0.422	55.676	54.577	6.100	4.498	16.484	49932.958	26.702
17669.893	32.992	105.149	650.037	682.727	467.927	0.418	55.658	54.607	6.149	4.541	16.474	49931.169	26.889
17670.093	32.980	105.120	649.681	682.447	468.274	0.421	55.646	54.553	6.174	4.464	16.476	49929.388	27.026
17670.293	32.998	105.162	649.282	682.325	467.750	0.407	55.603	54.542	6.178	4.507	16.467	49931.191	26.916
17670.493	32.895	105.134	649.477	682.035	468.778	0.417	55.604	54.572	6.133	4.525	16.487	49930.290	26.993
17670.693	32.851	105.119	649.205	681.696	467.812	0.419	55.495	54.357	6.172	4.512	16.493	49926.882	27.174
17670.893	32.849	105.092	648.279	681.467	468.126	0.422	55.568	54.537	6.206	4.486	16.487	49926.749	27.459
17671.093	32.767	105.077	648.482	681.248	468.107	0.428	55.529	54.482	6.155	4.484	16.485	49921.746	27.338
17671.293	32.844	105.032	649.001	681.145	468.036	0.423	55.473	54.444	6.138	4.486	16.481	49920.408	27.196
17671.493	32.808	105.197	648.745	681.116	468.358	0.422	55.573	54.535	6.195	4.510	16.480	49921.058	27.316
17671.693	32.791	105.102	648.639	680.949	467.583	0.416	55.478	54.393	6.163	4.500	16.471	49913.860	27.695
17671.893	32.784	105.172	648.304	680.932	468.357	0.420	55.439	54.335	6.166	4.500	16.475	49918.102	27.190
17672.094	32.813	105.116	648.283	680.552	468.235	0.417	55.376	54.347	6.169	4.494	16.472	49907.089	27.744
17672.294	32.766	105.066	647.678	680.308	467.680	0.419	55.511	54.418	6.178	4.455	16.483	49906.269	27.623
17672.494	32.726	105.052	648.039	680.225	467.745	0.412	55.507	54.437	6.148	4.568	16.488	49908.516	26.795
17672.694	32.809	105.125	648.029	680.010	468.054	0.413	55.370	54.318	6.130	4.473	16.496	49898.279	27.168
17672.894	32.734	105.132	648.352	679.887	468.289	0.403	55.488	54.419	6.157	4.469	16.488	49899.743	27.349
17673.094	32.809	105.178	648.058	679.722	467.973	0.415	55.449	54.407	6.169	4.494	16.489	49874.835	27.382
17673.294	32.733	105.200	647.922	679.646	467.782	0.411	55.475	54.407	6.140	4.500	16.477	49865.316	26.768
17673.494	32.811	105.152	648.141	679.596	467.265	0.429	55.422	54.376	6.172	4.460	16.481	49866.587	26.921
17673.694	32.762	105.192	647.574	679.565	467.571	0.421	55.442	54.348	6.112	4.515	16.471	49865.079	26.779
17673.894	32.710	105.101	648.359	679.564	467.810	0.424	55.483	54.369	6.116	4.463	16.470	49864.843	27.415
17674.093	32.717	105.129	648.324	679.549	468.039	0.441	55.594	54.475	6.156	4.485	16.468	49863.786	27.207
17674.293	32.695	105.160	647.651	679.631	467.960	0.454	55.493	54.406	6.147	4.483	16.484	49867.259	26.664
17674.493	32.729	105.097	647.972	679.620	468.011	0.451	55.484	54.364	6.092	4.463	16.491	49864.887	27.185
17674.693	32.730	105.128	648.528	679.703	467.876	0.454	55.550	54.470	6.150	4.485	16.483	49872.766	27.387
17674.896	32.677	105.116	648.295	679.778	467.126	0.432	55.690	54.637	6.188	4.489	16.490	49873.919	26.499
17675.099	32.622	105.052	647.910	679.738	467.760	0.451	55.531	54.540	6.173	4.483	16.496	49872.662	27.097
17675.299	32.677	105.114	647.818	679.835	467.433	0.431	55.599	54.506	6.170	4.472	16.471	49881.531	27.190
17675.501	32.581	105.048	647.937	679.733	467.670	0.457	55.650	54.526	6.155	4.477	16.469	49880.319	27.590
17675.703	32.580	105.031	647.858	679.727	467.167	0.450	55.592	54.523	6.175	4.492	16.471	49885.212	27.322
17675.905	32.641	105.094	648.343	679.871	467.444	0.459	55.595	54.446	6.143	4.493	16.475	49889.698	27.026
17676.105	32.645	105.061	648.341	679.901	467.975	0.464	55.538	54.425	6.142	4.535	16.474	49887.910	27.091
17676.305	32.557	105.077	647.864	679.925	467.271	0.450	55.610	54.515	6.206	4.508	16.492	49928.353	27.146
17676.507	32.509	105.049	647.497	679.984	467.096	0.447	55.561	54.442	6.163	4.489	16.504	49929.299	27.042
17676.709	32.470	104.928	648.218	679.975	467.628	0.450	55.557	54.443	6.151	4.519	16.499	49929.698	27.278
17676.909	32.502	104.998	647.547	679.809	467.436	0.452	55.506	54.419	6.165	4.492	16.508	49929.661	27.492
17677.109	32.465	104.965	647.808	679.641	467.543	0.447	55.596	54.450	6.151	4.464	16.482	49930.970	27.387
17677.309	32.515	104.996	647.848	679.645	468.217	0.447	55.488	54.422	6.174	4.500	16.487	49928.242	27.283
17677.511	32.451	105.002	647.659	679.647	467.834	0.425	55.471	54.400	6.185	4.514	16.477	49931.384	27.091
17677.713	32.516	105.025	647.655	679.669	467.581	0.419	55.506	54.463	6.143	4.476	16.474	49929.935	26.795
17677.913	32.426	105.016	647.913	679.646	467.555	0.418	55.403	54.287	6.138	4.528	16.481	49929.211	27.097
17678.115	32.382	104.995	647.821	679.648	467.816	0.422	55.477	54.365	6.155	4.467	16.479	49931.147	26.609
17678.315	32.429	104.987	647.898	679.475	467.460	0.433	55.467	54.390	6.147	4.453	16.485	49926.860	27.157
17678.515	32.408	105.085	647.294	679.445	467.421	0.421	55.456	54.390	6.133	4.519	16.488	49930.452	26.817
17678.715	32.430	105.024	647.689	679.371	467.271	0.426	55.376	54.276	6.127	4.525	16.486	49929.381	26.680
17678.915	32.422	105.019	648.409	679.248	467.022	0.431	55.453	54.341	6.126	4.483	16.488	49920.814	26.768
17679.115	32.397	104.986	648.098	679.213	467.754	0.442	55.461	54.342	6.133	4.535	16.482	49923.593	26.856
17679.315	32.361	105.007	647.275	679.237	467.480	0.437	55.473	54.440	6.116	4.513	16.476	49921.428	26.532
17679.515	32.314	105.023	647.374	679.243	467.104	0.451	55.485	54.460	6.155	4.515	16.472	49917.562	26.647
