MiniLab	10-Dec-12	5:26:28 AM	

Time (sec)	T1 (C)	T2 (C)	T3 (C)	T4 (C)	T5 (C)	P1 (kPa)	P2 (kPa)	P3 (kPa)	P4 (kPa)	P5 (kPa)	Fuel Flow  (L/hr)	N1 (RPM)	Thrust (N)
16916.020	28.094	154.485	651.144	616.767	618.809	0.894	113.141	112.848	11.874	0.905	22.153	64941.326	23.001
16916.220	28.107	154.505	651.281	616.587	619.377	0.860	113.134	112.728	11.907	0.895	22.141	64940.343	23.462
16916.420	28.087	154.481	650.996	616.424	618.859	0.853	113.125	112.862	11.825	0.913	22.160	64939.168	23.182
16916.621	28.113	154.492	651.123	616.337	619.353	0.882	113.047	112.665	11.813	0.891	22.148	64938.799	23.100
16916.821	28.108	154.506	650.893	616.069	619.347	0.861	113.179	112.817	11.872	0.903	22.135	64937.993	22.974
16917.021	28.161	154.544	651.295	615.914	618.896	0.853	113.188	112.855	11.787	0.903	22.155	64934.039	22.930
16917.221	28.136	154.501	650.591	615.831	619.150	0.864	113.081	112.784	11.715	0.908	22.148	64937.128	23.012
16917.421	28.111	154.466	651.157	615.804	619.000	0.862	113.179	112.835	11.936	0.912	22.145	64935.199	22.278
16917.621	28.134	154.526	650.300	615.795	618.857	0.821	113.109	112.805	11.763	0.906	22.154	64936.833	22.678
16917.821	28.091	154.495	650.550	615.648	619.536	0.875	113.111	112.812	11.707	0.911	22.138	64937.904	23.276
16918.021	28.119	154.444	650.379	615.579	618.809	0.887	113.092	112.774	11.845	0.897	22.143	64936.419	22.859
16918.221	28.119	154.415	650.487	615.639	619.051	0.868	113.053	112.737	11.911	0.899	22.152	64937.313	22.311
16918.421	28.148	154.482	649.931	615.633	619.733	0.893	113.039	112.715	11.937	0.900	22.146	64935.569	23.040
16918.632	28.158	154.500	650.571	615.556	619.395	0.877	113.151	112.767	11.971	0.905	22.143	64936.145	22.974
16918.832	28.183	154.544	650.094	615.294	619.409	0.884	113.051	112.723	11.763	0.893	22.152	64935.421	23.243
16919.032	28.183	154.521	649.707	615.131	618.840	0.860	113.144	112.762	11.898	0.909	22.150	64935.088	23.555
16919.232	28.171	154.536	649.907	615.220	619.213	0.899	113.189	112.792	11.716	0.896	22.144	64936.774	22.744
16919.432	28.148	154.488	649.893	615.394	619.538	0.834	113.162	112.816	11.788	0.906	22.155	64939.870	23.254
16919.632	28.178	154.548	650.116	615.583	619.456	0.837	113.182	112.865	11.782	0.897	22.140	64938.873	23.232
16919.832	28.185	154.461	650.359	615.793	619.111	0.850	113.164	112.820	11.739	0.890	22.146	64937.587	23.473
16920.032	28.205	154.479	650.343	615.942	618.967	0.839	113.262	112.892	11.751	0.895	22.168	64937.180	23.133
16920.232	28.174	154.501	650.377	616.073	619.518	0.836	113.135	112.814	11.864	0.903	22.146	64939.560	23.637
16920.432	28.164	154.540	650.781	616.019	618.746	0.861	113.026	112.667	11.824	0.909	22.146	64939.745	23.182
16920.632	28.167	154.540	650.495	616.005	618.895	0.892	113.036	112.668	11.685	0.895	22.155	64938.207	22.585
16920.832	28.207	154.483	650.999	616.014	619.326	0.881	113.093	112.763	11.901	0.892	22.140	64938.207	23.462
